Date,Julian,Station,Standard,ZipCodes,Scope,DayAirTmpAvg.Value,DayAirTmpAvg.Qc,DayAirTmpMax.Value,DayAirTmpMax.Qc,DayAirTmpMin.Value,DayAirTmpMin.Qc,DayDewPnt.Value,DayDewPnt.Qc,DayEto.Value,DayEto.Qc,DayPrecip.Value,DayPrecip.Qc,DayRelHumAvg.Value,DayRelHumAvg.Qc,DayRelHumMax.Value,DayRelHumMax.Qc,DayRelHumMin.Value,DayRelHumMin.Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,DaySolRadAvg.Value,DaySolRadAvg.Qc,DayVapPresAvg.Value,DayVapPresAvg.Qc,DayWindRun.Value,DayWindRun.Qc,DayWindSpdAvg.Value,DayWindSpdAvg.Qc
2013-01-01,1,131,metric,"95628, 95038, 95037",daily,4.7, ,11.7, ,0.5, ,0.1, ,1.15, ,0, ,72, ,91, ,41, ,7.9, ,102, ,0.6, ,108.5, ,1.3, 
2013-01-02,2,131,metric,"95628, 95038, 95037",daily,5.2, ,13.8, ,-1.3, ,0.1, ,1.21, ,0, ,70, ,91, ,45, ,7.5, ,106, ,0.6, ,84.9, ,1, 
2013-01-03,3,131,metric,"95628, 95038, 95037",daily,5.2, ,13.7, ,-1.3, ,0.8, ,1.12, ,0, ,73, ,91, ,44, ,7.3, ,102, ,0.6, ,74.2, ,0.9, 
2013-01-04,4,131,metric,"95628, 95038, 95037",daily,5.3, ,13.1, ,-0.6, ,2.4, ,1.1, ,0, ,81, ,93, ,58, ,7.3, ,102, ,0.7, ,74.9, ,0.9, 
2013-01-05,5,131,metric,"95628, 95038, 95037",daily,6.5, ,11.9, ,1.2, ,4.1, ,0.53, ,9.6, ,85, ,93, ,67, ,7.5, ,55, ,0.8, ,90.7, ,1.1, 
2013-01-06,6,131,metric,"95628, 95038, 95037",daily,7.4, ,12.6, ,2.6, ,5.3, ,0.57, ,8.2, ,87, ,94, ,64, ,8.4, ,58, ,0.9, ,98.8, ,1.1, 
2013-01-07,7,131,metric,"95628, 95038, 95037",daily,4.5, ,9.2, ,0.8, ,3.4, ,0.27, ,0.1, ,93, ,94, ,82, ,7.9, ,43, ,0.8, ,97.3, ,1.1, 
2013-01-08,8,131,metric,"95628, 95038, 95037",daily,7.3, ,14.4, ,1.7, ,4.6, ,1.1, ,0, ,83, ,94, ,61, ,7.9, ,102, ,0.8, ,79.4, ,0.9, 
2013-01-09,9,131,metric,"95628, 95038, 95037",daily,7.4, ,10.2, ,3.7, ,5.2, ,0.38, ,2, ,86, ,93, ,68, ,8.2, ,41, ,0.9, ,127.3, ,1.5, 
2013-01-10,10,131,metric,"95628, 95038, 95037",daily,4.7, ,9.8, ,-0.2, ,0.2, ,1.23, ,0, ,73, ,91, ,48, ,8, ,108, ,0.6, ,116.1, ,1.3, 
2013-01-11,11,131,metric,"95628, 95038, 95037",daily,2.9, ,10.4, ,-2.6, ,-1.7, ,1.01, ,0.1, ,72, ,91, ,44, ,7.1, ,99, ,0.5, ,83.3, ,1, 
2013-01-12,12,131,metric,"95628, 95038, 95037",daily,2.2, ,9.5, ,-3.6, ,-4.4, ,1.16, ,0, ,62, ,84, ,30, ,6.6, ,113, ,0.4, ,83.8, ,1, 
2013-01-13,13,131,metric,"95628, 95038, 95037",daily,1.6, ,7.3, ,-4.7, ,-4.9, ,1.19, ,0, ,62, ,90, ,39, ,5.9, ,107, ,0.4, ,110, ,1.3, 
2013-01-14,14,131,metric,"95628, 95038, 95037",daily,2.7, ,10.4, ,-4.6, ,-6.5, ,1.34, ,0, ,50, ,80, ,30, ,5.5, ,113, ,0.4, ,103, ,1.2, 
2013-01-15,15,131,metric,"95628, 95038, 95037",daily,4.3, ,10.8, ,-1.1, ,-1.6, ,1.25, ,0, ,65, ,89, ,46, ,5.7, ,109, ,0.5, ,82.4, ,1, 
2013-01-16,16,131,metric,"95628, 95038, 95037",daily,5.6, ,14.8, ,-1.4, ,0.1, ,1.35, ,0, ,68, ,90, ,38, ,6, ,116, ,0.6, ,66.8, ,0.8, 
2013-01-17,17,131,metric,"95628, 95038, 95037",daily,6.9, ,17.9, ,-1.7, ,0.5, ,1.43, ,0, ,64, ,89, ,35, ,6.2, ,119, ,0.6, ,69.9, ,0.8, 
2013-01-18,18,131,metric,"95628, 95038, 95037",daily,7.1, ,17.3, ,-0.7, ,0.8, ,1.55, ,0, ,64, ,89, ,36, ,6.4, ,120, ,0.6, ,71.6, ,0.8, 
2013-01-19,19,131,metric,"95628, 95038, 95037",daily,7.4, ,17.3, ,0.9, ,0.9, ,1.61, ,0, ,63, ,89, ,35, ,6.5, ,121, ,0.7, ,83.8, ,1, 
2013-01-20,20,131,metric,"95628, 95038, 95037",daily,7.8, ,18.1, ,-0.1, ,0.9, ,1.55, ,0, ,62, ,90, ,32, ,6.7, ,124, ,0.7, ,69.3, ,0.8, 
2013-01-21,21,131,metric,"95628, 95038, 95037",daily,7.6, ,17.1, ,0.1, ,2, ,1.51, ,0, ,68, ,87, ,43, ,6.8, ,124, ,0.7, ,82.4, ,1, 
2013-01-22,22,131,metric,"95628, 95038, 95037",daily,8.9, ,18.3, ,1.1, ,3.1, ,1.53, ,0, ,67, ,87, ,42, ,7.1, ,113, ,0.8, ,89.9, ,1, 
2013-01-23,23,131,metric,"95628, 95038, 95037",daily,10, ,15.2, ,6.2, ,5.8, ,0.54, ,2, ,75, ,93, ,52, ,7.9, ,43, ,0.9, ,107.7, ,1.2, 
2013-01-24,24,131,metric,"95628, 95038, 95037",daily,10.7, ,12.6, ,8.7, ,9.6, ,0.25, ,2.4, ,93, ,95, ,85, ,8.9, ,37, ,1.2, ,125.7, ,1.5, 
2013-01-25,25,131,metric,"95628, 95038, 95037",daily,13.9, ,19.5, ,10.8, ,11.5, ,1.28, ,0.5, ,85, ,95, ,66, ,10.2, ,100, ,1.4, ,94.7, ,1.1, 
2013-01-26,26,131,metric,"95628, 95038, 95037",daily,11.4, ,15.5, ,6.7, ,8.4, ,1.04, ,0, ,82, ,96, ,50, ,10.6, ,82, ,1.1, ,164.5, ,1.9, 
2013-01-27,27,131,metric,"95628, 95038, 95037",daily,7, ,12.7, ,2.1, ,2.6, ,1.45, ,0.7, ,74, ,91, ,49, ,9.8, ,126, ,0.7, ,95.1, ,1.1, 
2013-01-28,28,131,metric,"95628, 95038, 95037",daily,6.3, ,13.7, ,-0.5, ,1.2, ,1.62, ,0, ,70, ,93, ,43, ,8.9, ,122, ,0.7, ,105.8, ,1.2, 
2013-01-29,29,131,metric,"95628, 95038, 95037",daily,7.4, ,14.8, ,1.8, ,2.4, ,1.62, ,0, ,70, ,90, ,48, ,8.6, ,116, ,0.7, ,119.2, ,1.4, 
2013-01-30,30,131,metric,"95628, 95038, 95037",daily,8.6, ,16, ,1.7, ,4.3, ,1.71, ,0, ,75, ,92, ,54, ,8.6, ,132, ,0.8, ,96.6, ,1.1, 
2013-01-31,31,131,metric,"95628, 95038, 95037",daily,9.8, ,18.5, ,2.8, ,5.4, ,1.75, ,0, ,74, ,93, ,50, ,8.9, ,131, ,0.9, ,77.2, ,0.9, 
2013-02-01,32,131,metric,"95628, 95038, 95037",daily,10.7, ,21.2, ,2.4, ,5.8, ,1.7, ,0, ,72, ,93, ,43, ,9.1, ,133, ,0.9, ,74.6, ,0.9, 
2013-02-02,33,131,metric,"95628, 95038, 95037",daily,10.5, ,19.6, ,5.1, ,5.9, ,1.18, ,0, ,73, ,92, ,46, ,9.4, ,95, ,0.9, ,70.8, ,0.8, 
2013-02-03,34,131,metric,"95628, 95038, 95037",daily,9.5, ,17.6, ,3.4, ,6.1, ,1.59, ,0.1, ,80, ,93, ,55, ,9.4, ,134, ,0.9, ,89.9, ,1, 
