Date,Doy,Station,Standard,ZipCodes,Scope,Tavg,Tavg_Qc,Tmax,Tmax_Qc,Tmin,Tmin_Qc,Tdew,Tdew_Qc,ETo,ETo_Qc,Pr,Pr_Qc,RHavg,RHavg_Qc,RHmax,RHmax_Qc,RHmin,RHmin_Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,Rs,Rs_Qc,Ea,Ea_Qc,DayWindRun.Value,DayWindRun.Qc,u2,u2_Qc,Elev,Lat,Long
2015-01-01,1,187,metric,"94945, 94949",daily,3.8, ,10.7, ,-1.9, ,-0.5, ,1.35, ,0.0, ,73.0, ,94, ,46, ,10.2, ,118, ,0.6, ,113.4, ,1.3, ,1,38.090933,-122.5267
2015-01-02,2,187,metric,"94945, 94949",daily,3.3, ,11.4, ,-3.2, ,0.2, ,1.2, ,0.0, ,80.0, ,98, ,47, ,9.8, ,116, ,0.6, ,73.2, ,0.8, ,1,38.090933,-122.5267
2015-01-03,3,187,metric,"94945, 94949",daily,4.2, ,12.3, ,-2.0, ,1.3, ,1.28, ,0.1, ,82.0, ,99, ,50, ,9.4, ,115, ,0.7, ,77.2, ,0.9, ,1,38.090933,-122.5267
2015-01-04,4,187,metric,"94945, 94949",daily,5.3, ,13.7, ,-0.9, ,2.5, ,1.09, ,0.0, ,82.0, ,98, ,53, ,9.3, ,94, ,0.7, ,83.0, ,1.0, ,1,38.090933,-122.5267
2015-01-05,5,187,metric,"94945, 94949",daily,5.9, ,13.5, ,-0.6, ,3.4, ,1.25, ,0.0, ,84.0, ,99, ,60, ,9.3, ,103, ,0.8, ,114.2, ,1.3, ,1,38.090933,-122.5267
2015-01-06,6,187,metric,"94945, 94949",daily,7.8, ,15.3, ,1.9, ,5.2, ,1.49, ,0.0, ,83.0, ,97, ,61, ,9.3, ,117, ,0.9, ,138.7, ,1.6, ,1,38.090933,-122.5267
2015-01-07,7,187,metric,"94945, 94949",daily,8.8, ,17.4, ,0.0, ,6.3, ,1.6, ,0.0, ,84.0, ,99, ,60, ,9.5, ,122, ,1.0, ,124.1, ,1.4, ,1,38.090933,-122.5267
2015-01-08,8,187,metric,"94945, 94949",daily,9.0, ,16.2, ,2.3, ,7.1, ,0.96, ,0.1, ,88.0, ,98, ,64, ,9.6, ,82, ,1.0, ,92.4, ,1.1, ,1,38.090933,-122.5267
2015-01-09,9,187,metric,"94945, 94949",daily,10.2, ,17.8, ,5.6, ,7.6, ,1.05, ,0.0, ,84.0, ,96, ,55, ,10.0, ,85, ,1.0, ,80.1, ,0.9, ,1,38.090933,-122.5267
2015-01-10,10,187,metric,"94945, 94949",daily,9.5, ,16.0, ,3.1, ,8.1, ,0.97, ,0.0, ,91.0, ,97, ,72, ,10.3, ,87, ,1.1, ,95.9, ,1.1, ,1,38.090933,-122.5267
2015-01-11,11,187,metric,"94945, 94949",daily,8.5, ,12.2, ,4.6, ,7.9, ,0.48, ,0.1, ,96.0, ,98, ,91, ,10.6, ,57, ,1.1, ,83.9, ,1.0, ,1,38.090933,-122.5267
