Date,Doy,Station,Standard,ZipCodes,Scope,Tavg,Tavg_Qc,Tmax,Tmax_Qc,Tmin,Tmin_Qc,Tdew,Tdew_Qc,ETo,ETo_Qc,Pr,Pr_Qc,RHavg,RHavg_Qc,RHmax,RHmax_Qc,RHmin,RHmin_Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,Rs,Rs_Qc,Ea,Ea_Qc,DayWindRun.Value,DayWindRun.Qc,u2,u2_Qc,Elev,Lat,Long
2015-01-01,1,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,5.6, ,15.1, ,-2.2, ,-3.4, ,1.54, ,0.0, ,52.0, ,87, ,25, ,10.2, ,125, ,0.5, ,81.6, ,0.9, ,926,34.214197,-118.64477
2015-01-02,2,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,6.9, ,16.6, ,-1.4, ,0.0, ,1.57, ,0.0, ,61.0, ,93, ,26, ,10.2, ,125, ,0.6, ,65.2, ,0.8, ,926,34.214197,-118.64477
2015-01-03,3,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,7.9, ,17.2, ,1.0, ,2.9, ,1.46, ,0.0, ,71.0, ,97, ,37, ,10.5, ,120, ,0.8, ,66.8, ,0.8, ,926,34.214197,-118.64477
2015-01-04,4,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,11.1, ,21.8, ,2.3, ,1.7, ,1.7, ,0.0, ,52.0, ,97, ,20, ,10.9, ,115, ,0.7, ,75.3, ,0.9, ,926,34.214197,-118.64477
2015-01-05,5,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,16.8, ,24.9, ,9.7, ,-5.5, ,3.08, ,0.0, ,21.0, ,37, ,12, ,11.7, ,125, ,0.4, ,143.4, ,1.7, ,926,34.214197,-118.64477
2015-01-06,6,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,16.6, ,27.7, ,8.4, ,-2.6, ,2.61, ,0.0, ,27.0, ,46, ,12, ,12.4, ,130, ,0.5, ,94.2, ,1.1, ,926,34.214197,-118.64477
2015-01-07,7,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,17.7, ,29.6, ,9.2, ,1.0, ,2.45, ,0.0, ,32.0, ,56, ,14, ,13.1, ,128, ,0.7, ,78.4, ,0.9, ,926,34.214197,-118.64477
2015-01-08,8,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,15.4, ,24.9, ,9.1, ,3.9, ,1.93, ,0.0, ,46.0, ,67, ,24, ,13.6, ,111, ,0.8, ,69.5, ,0.8, ,926,34.214197,-118.64477
2015-01-09,9,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,14.5, ,22.8, ,9.3, ,6.2, ,1.62, ,0.0, ,57.0, ,89, ,29, ,14.1, ,106, ,0.9, ,71.1, ,0.8, ,926,34.214197,-118.64477
2015-01-10,10,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,11.7, ,14.3, ,9.2, ,9.8, ,0.23, ,13.1, ,88.0, ,97, ,69, ,13.7, ,38, ,1.2, ,54.2, ,0.6, ,926,34.214197,-118.64477
2015-01-11,11,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,13.9, ,18.3, ,11.8, ,10.7, ,0.92, ,16.7, ,81.0, ,97, ,62, ,14.0, ,71, ,1.3, ,95.0, ,1.1, ,926,34.214197,-118.64477
2015-01-12,12,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,13.0, ,20.1, ,7.4, ,8.4, ,1.7, ,0.0, ,73.0, ,94, ,49, ,13.9, ,132, ,1.1, ,79.0, ,0.9, ,926,34.214197,-118.64477
2015-01-13,13,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,13.9, ,20.2, ,6.4, ,2.2, ,2.85, ,0.0, ,45.0, ,96, ,24, ,13.5, ,149, ,0.7, ,178.5,Y,2.1,Y,926,34.214197,-118.64477
2015-01-14,14,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,15.4, ,21.1, ,9.7, ,-2.5, ,2.71, ,0.0, ,29.0, ,44, ,17, ,13.1, ,153, ,0.5, ,145.3, ,1.7, ,926,34.214197,-118.64477
2015-01-15,15,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,13.0, ,22.2, ,6.2, ,-0.3, ,2.3, ,0.0, ,40.0, ,60, ,19, ,12.9, ,155, ,0.6, ,91.2, ,1.1, ,926,34.214197,-118.64477
2015-01-16,16,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,13.7, ,25.4, ,4.9, ,1.4, ,2.12, ,0.0, ,43.0, ,69, ,17, ,12.7, ,150, ,0.7, ,66.1, ,0.8, ,926,34.214197,-118.64477
2015-01-17,17,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,17.2, ,26.5, ,9.1, ,-0.6, ,2.57, ,1.0, ,30.0, ,62, ,14, ,13.2, ,155, ,0.6, ,87.5, ,1.0, ,926,34.214197,-118.64477
2015-01-18,18,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,14.7, ,24.7, ,8.9, ,4.2, ,1.95, ,0.0, ,49.0, ,74, ,26, ,13.5, ,127, ,0.8, ,65.7, ,0.8, ,926,34.214197,-118.64477
2015-01-19,19,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,14.6, ,26.6, ,7.8, ,6.6, ,2.18, ,0.0, ,59.0, ,86, ,28, ,13.6, ,152, ,1.0, ,59.7, ,0.7, ,926,34.214197,-118.64477
2015-01-20,20,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,12.2, ,20.3, ,7.6, ,8.3, ,1.08, ,0.0, ,77.0, ,95, ,50, ,13.5, ,90, ,1.1, ,63.2, ,0.7, ,926,34.214197,-118.64477
2015-01-21,21,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,15.0, ,22.3, ,7.6, ,2.5, ,3.04, ,0.0, ,43.0, ,98, ,12, ,13.5, ,152, ,0.7, ,178.8,Y,2.1,Y,926,34.214197,-118.64477
2015-01-22,22,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,17.6, ,22.5, ,11.3, ,-9.5, ,3.41, ,0.4, ,15.0, ,31, ,11, ,13.3, ,143, ,0.3, ,155.7, ,1.8, ,926,34.214197,-118.64477
2015-01-23,23,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,17.3, ,22.9, ,9.8, ,-10.2, ,3.48, ,0.0, ,14.0, ,27, ,10, ,13.0, ,164, ,0.3, ,185.7,Y,2.1,Y,926,34.214197,-118.64477
2015-01-24,24,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,20.5,Y,23.4, ,15.3,Y,-8.1,Y,5.14, ,0.2, ,14.0,Y,20, ,10, ,13.0, ,166, ,0.3, ,362.7,R,4.2,R,926,34.214197,-118.64477
2015-01-25,25,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,21.0,Y,27.7, ,13.2, ,-3.8,Y,3.47,R,0.0, ,18.0,Y,42, ,10, ,13.5, ,151, ,0.5, ,207.4,R,2.4,R,926,34.214197,-118.64477
2015-01-26,26,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,16.0, ,24.9, ,11.6, ,5.8, ,1.88, ,6.6, ,51.0, ,95, ,21, ,14.0, ,85, ,0.9, ,106.9, ,1.2, ,926,34.214197,-118.64477
2015-01-27,27,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,14.4, ,21.0, ,9.9, ,9.6, ,1.67, ,1.3, ,73.0, ,97, ,43, ,14.3, ,126, ,1.2, ,73.5, ,0.9, ,926,34.214197,-118.64477
2015-01-28,28,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,15.7, ,21.6, ,9.2, ,7.3, ,2.1, ,0.0, ,57.0, ,93, ,37, ,14.2, ,107, ,1.0, ,115.8, ,1.3, ,926,34.214197,-118.64477
2015-01-29,29,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,18.5, ,22.8, ,14.5,Y,5.1, ,2.17, ,0.7, ,41.0, ,62, ,30, ,14.5, ,79, ,0.9, ,137.4, ,1.6, ,926,34.214197,-118.64477
2015-01-30,30,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,15.6, ,20.1, ,10.5, ,7.6, ,1.45, ,0.3, ,59.0, ,82, ,40, ,14.7, ,82, ,1.0, ,89.0, ,1.0, ,926,34.214197,-118.64477
2015-01-31,31,219,metric,"91303, 91304, 91306, 91308, 91311, 91367",daily,15.6, ,21.8, ,9.4, ,6.7, ,2.79, ,1.2, ,55.0, ,96, ,29, ,14.4, ,164, ,1.0, ,132.3, ,1.5, ,926,34.214197,-118.64477
