Date,Doy,Station,Standard,ZipCodes,Scope,Tavg,Tavg_Qc,Tmax,Tmax_Qc,Tmin,Tmin_Qc,Tdew,Tdew_Qc,ETo,ETo_Qc,Pr,Pr_Qc,RHavg,RHavg_Qc,RHmax,RHmax_Qc,RHmin,RHmin_Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,Rs,Rs_Qc,Ea,Ea_Qc,DayWindRun.Value,DayWindRun.Qc,u2,u2_Qc,Elev,Lat,Long
2016-01-01,1,210,metric,"93923, 93921, 93953, 93922, 93924",daily,6.0, ,12.3, ,0.3, ,2.9, ,0.61, ,0.0, ,80.0, ,94.0, ,59.0, ,8.9, ,58.0, ,0.8, ,88.6, ,1.0, ,75,36.540889,-121.88196
2016-01-02,2,210,metric,"93923, 93921, 93953, 93922, 93924",daily,9.2, ,16.3, ,5.8, ,5.5, ,0.99, ,0.0, ,77.0, ,90.0, ,52.0, ,9.5, ,81.0, ,0.9, ,84.1, ,1.0, ,75,36.540889,-121.88196
2016-01-03,3,210,metric,"93923, 93921, 93953, 93922, 93924",daily,10.5, ,16.6, ,6.3, ,7.4, ,0.83, ,0.5, ,81.0, ,97.0, ,56.0, ,10.1, ,65.0, ,1.0, ,81.4, ,0.9, ,75,36.540889,-121.88196
2016-01-04,4,210,metric,"93923, 93921, 93953, 93922, 93924",daily,12.6, ,18.8, ,9.3, ,9.7, ,1.52, ,2.0, ,82.0, ,100.0, ,53.0, ,11.2, ,117.0, ,1.2, ,97.0, ,1.1, ,75,36.540889,-121.88196
2016-01-05,5,210,metric,"93923, 93921, 93953, 93922, 93924",daily,11.2, ,14.0, ,7.4, ,10.3, ,0.28, ,22.0, ,94.0, ,99.0, ,82.0, ,11.7, ,36.0, ,1.3, ,135.0, ,1.6, ,75,36.540889,-121.88196
2016-01-06,6,210,metric,"93923, 93921, 93953, 93922, 93924",daily,9.2, ,13.1, ,6.3, ,8.0, ,0.27, ,49.7, ,93.0, ,100.0, ,80.0, ,10.9, ,34.0, ,1.1, ,117.8, ,1.4, ,75,36.540889,-121.88196
2016-01-07,7,210,metric,"93923, 93921, 93953, 93922, 93924",daily,8.5, ,14.1, ,4.2, ,7.3, ,0.95, ,16.6, ,92.0, ,100.0, ,72.0, ,10.5, ,87.0, ,1.0, ,85.5, ,1.0, ,75,36.540889,-121.88196
2016-01-08,8,210,metric,"93923, 93921, 93953, 93922, 93924",daily,8.2, ,15.6, ,3.5, ,5.7, ,1.12, ,0.1, ,84.0, ,100.0, ,53.0, ,10.2, ,92.0, ,0.9, ,91.8, ,1.1, ,75,36.540889,-121.88196
2016-01-09,9,210,metric,"93923, 93921, 93953, 93922, 93924",daily,10.0, ,13.3, ,7.4, ,9.0, ,0.32, ,0.6, ,94.0, ,99.0, ,84.0, ,10.7, ,40.0, ,1.1, ,63.8, ,0.7, ,75,36.540889,-121.88196
2016-01-10,10,210,metric,"93923, 93921, 93953, 93922, 93924",daily,11.2, ,16.3, ,7.7, ,10.1, ,0.61, ,1.6, ,93.0, ,100.0, ,69.0, ,11.0, ,59.0, ,1.2, ,86.9, ,1.0, ,75,36.540889,-121.88196
2016-01-11,11,210,metric,"93923, 93921, 93953, 93922, 93924",daily,11.3, ,16.3, ,8.6, ,10.1, ,0.83, ,0.0, ,92.0, ,100.0, ,77.0, ,11.5, ,72.0, ,1.2, ,78.9, ,0.9, ,75,36.540889,-121.88196
2016-01-12,12,210,metric,"93923, 93921, 93953, 93922, 93924",daily,11.3, ,18.1, ,6.4, ,9.1, ,1.47, ,0.1, ,86.0, ,100.0, ,64.0, ,11.5, ,113.0, ,1.2, ,96.4, ,1.1, ,75,36.540889,-121.88196
2016-01-13,13,210,metric,"93923, 93921, 93953, 93922, 93924",daily,13.2, ,17.4, ,6.2, ,10.2, ,1.3, ,2.4, ,82.0, ,96.0, ,66.0, ,12.1, ,89.0, ,1.2, ,167.5, ,1.9, ,75,36.540889,-121.88196
2016-01-14,14,210,metric,"93923, 93921, 93953, 93922, 93924",daily,10.4, ,15.3, ,4.2, ,6.8, ,1.23, ,0.0, ,79.0, ,96.0, ,51.0, ,11.4, ,86.0, ,1.0, ,137.5, ,1.6, ,75,36.540889,-121.88196
2016-01-15,15,210,metric,"93923, 93921, 93953, 93922, 93924",daily,13.4, ,19.6, ,9.3, ,10.3, ,1.65, ,0.8, ,81.0, ,98.0, ,53.0, ,12.2, ,122.0, ,1.3, ,114.5, ,1.3, ,75,36.540889,-121.88196
