Date,Doy,Station,Standard,ZipCodes,Scope,Tavg,Tavg_Qc,Tmax,Tmax_Qc,Tmin,Tmin_Qc,Tdew,Tdew_Qc,ETo,ETo_Qc,Pr,Pr_Qc,RHavg,RHavg_Qc,RHmax,RHmax_Qc,RHmin,RHmin_Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,Rs,Rs_Qc,Ea,Ea_Qc,DayWindRun.Value,DayWindRun.Qc,u2,u2_Qc,Elev,Lat,Long
2020-01-01,1,71,metric,"95397, 95358, 95357, 95356, 95355, 95354, 95353, 95352, 95351, 95350",daily,9.1, ,16.7, ,3.4, ,-5.8, ,1.28,R,0.1, ,34.0, ,100, ,1, ,7.9, ,86, ,0.4, ,41.6, ,0.5, ,35,37.645222,-121.18776
2020-01-02,2,71,metric,"95397, 95358, 95357, 95356, 95355, 95354, 95353, 95352, 95351, 95350",daily,9.6, ,16.8, ,4.3, ,-8.4,Y,1.47,R,0.1, ,27.0,Y,100, ,1, ,8.4, ,110, ,0.3,Y,41.0, ,0.5, ,35,37.645222,-121.18776
2020-01-03,3,71,metric,"95397, 95358, 95357, 95356, 95355, 95354, 95353, 95352, 95351, 95350",daily,8.1, ,14.7, ,3.2, ,-3.0, ,1.14,R,0.1, ,45.0, ,100, ,1, ,8.4, ,99, ,0.5, ,43.8, ,0.5, ,35,37.645222,-121.18776
2020-01-04,4,71,metric,"95397, 95358, 95357, 95356, 95355, 95354, 95353, 95352, 95351, 95350",daily,9.0, ,16.8, ,3.0, ,-10.3,Y,1.37,R,0.3, ,24.0,Y,100,H,1,H,8.3, ,106, ,0.3,Y,45.0, ,0.5, ,35,37.645222,-121.18776
2020-01-05,5,71,metric,"95397, 95358, 95357, 95356, 95355, 95354, 95353, 95352, 95351, 95350",daily,8.7, ,16.9, ,0.8, ,,I,1.35,R,0.2, ,,R,86, ,1, ,8.3, ,120, ,0.1,R,39.4, ,0.5, ,35,37.645222,-121.18776
2020-01-06,6,71,metric,"95397, 95358, 95357, 95356, 95355, 95354, 95353, 95352, 95351, 95350",daily,7.4, ,15.5, ,1.7, ,,I,1.33,R,0.0, ,,R,100, ,1, ,8.1, ,118, ,0.1,R,39.7, ,0.5, ,35,37.645222,-121.18776
2020-01-07,7,71,metric,"95397, 95358, 95357, 95356, 95355, 95354, 95353, 95352, 95351, 95350",daily,5.0, ,8.4, ,0.4, ,-0.7, ,0.52,R,0.3, ,67.0, ,100, ,1, ,7.6, ,51, ,0.6, ,38.6,I,0.4,I,35,37.645222,-121.18776
2020-01-08,8,71,metric,"95397, 95358, 95357, 95356, 95355, 95354, 95353, 95352, 95351, 95350",daily,8.3, ,14.6, ,3.7, ,-11.4,Y,1.18,R,0.0, ,23.0,Y,100, ,1, ,7.9, ,100, ,0.3,Y,38.6,I,0.4,I,35,37.645222,-121.18776
2020-01-09,9,71,metric,"95397, 95358, 95357, 95356, 95355, 95354, 95353, 95352, 95351, 95350",daily,8.2, ,10.4, ,4.4, ,,I,1.05,R,7.1, ,,R,19,H,1,H,8.4, ,26, ,0.0,R,38.6,I,0.4,I,35,37.645222,-121.18776
2020-01-10,10,71,metric,"95397, 95358, 95357, 95356, 95355, 95354, 95353, 95352, 95351, 95350",daily,6.0, ,15.5, ,0.6, ,-14.7,Y,1.42,R,0.1, ,21.0,Y,91, ,1, ,7.9, ,111, ,0.2,Y,38.6,I,0.4,I,35,37.645222,-121.18776
2020-01-11,11,71,metric,"95397, 95358, 95357, 95356, 95355, 95354, 95353, 95352, 95351, 95350",daily,8.1, ,15.1, ,3.0, ,-8.1,Y,1.12,R,0.8, ,31.0,Y,100, ,1, ,7.8, ,90, ,0.3,Y,38.6,I,0.4,I,35,37.645222,-121.18776
