Date,Doy,Station,Standard,ZipCodes,Scope,Tavg,Tavg_Qc,Tmax,Tmax_Qc,Tmin,Tmin_Qc,Tdew,Tdew_Qc,ETo,ETo_Qc,Pr,Pr_Qc,RHavg,RHavg_Qc,RHmax,RHmax_Qc,RHmin,RHmin_Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,Rs,Rs_Qc,Ea,Ea_Qc,DayWindRun.Value,DayWindRun.Qc,u2,u2_Qc,Elev,Lat,Long,dT,bT,aT,Tmax_corr,Tmin_corr,Tdew_corr,AI,Tmax_diff,Tmin_diff,Tdew_diff,Tmax_diff_avg,Tmin_diff_avg,Tdew_diff_avg,ETo_uncor,ETo_corr,ETo_CIMIS
2022-04-16,106,265,metric,"93426, 93446, 93447, 93451, 93465",daily,12.5, ,17.0, ,7.6, ,8.9, ,3.77, ,0.3, ,79.0, ,94.0, ,63.0, ,17.5,Y,244.0, ,1.1, ,244.2,R,2.8,R,764,35.692266,-120.64855,-1.3000000000000007,0.3,1.5,17.0,7.6,8.9,0.2768345340122791,0.0,0.0,0.0,,,,3.035155561877577,3.035155561877577,3.77
2022-04-17,107,265,metric,"93426, 93446, 93447, 93451, 93465",daily,13.1, ,25.3, ,3.1, ,5.6, ,4.84, ,0.0, ,60.0, ,97.0, ,25.0, ,17.4, ,296.0, ,0.9, ,165.4, ,1.9, ,764,35.692266,-120.64855,-2.5,0.3,1.5,25.3,3.1,5.6,0.2768345340122791,0.0,0.0,0.0,,,,4.714037805172416,4.714037805172416,4.84
2022-04-18,108,265,metric,"93426, 93446, 93447, 93451, 93465",daily,12.9, ,23.5, ,2.9, ,4.5, ,4.86, ,0.0, ,56.0, ,90.0, ,33.0, ,17.7,Y,270.0, ,0.8, ,189.1, ,2.2, ,764,35.692266,-120.64855,-1.6,0.3,1.5,23.5,2.9,4.5,0.2768345340122791,0.0,0.0,0.0,,,,4.458007771348985,4.458007771348985,4.86
2022-04-19,109,265,metric,"93426, 93446, 93447, 93451, 93465",daily,13.9, ,22.6, ,5.8, ,5.9, ,5.35, ,0.0, ,58.0, ,84.0, ,34.0, ,17.9,Y,302.0, ,0.9, ,206.5,Y,2.4,Y,764,35.692266,-120.64855,-0.1000000000000005,0.3,1.5,22.6,5.8,5.9,0.2768345340122791,0.0,0.0,0.0,,,,4.65652024811013,4.65652024811013,5.35
2022-04-20,110,265,metric,"93426, 93446, 93447, 93451, 93465",daily,11.8, ,21.1, ,2.5, ,4.2, ,5.33, ,0.0, ,60.0, ,90.0, ,33.0, ,17.6, ,,R,0.8, ,216.6,R,2.5,R,764,35.692266,-120.64855,-1.7000000000000002,0.3,1.5,21.1,2.5,4.2,0.2768345340122791,0.0,0.0,0.0,,,,,,5.33
2022-04-21,111,265,metric,"93426, 93446, 93447, 93451, 93465",daily,12.6, ,18.4, ,9.6, ,8.4, ,3.5, ,4.2, ,76.0, ,93.0, ,55.0, ,17.3, ,207.0, ,1.1, ,234.6,R,2.7,R,764,35.692266,-120.64855,1.1999999999999993,0.3,1.5,18.4,9.6,8.4,0.2768345340122791,0.0,0.0,0.0,,,,3.3044728556922456,3.3044728556922456,3.5
2022-04-22,112,265,metric,"93426, 93446, 93447, 93451, 93465",daily,11.7, ,18.6, ,6.5, ,6.1, ,3.99, ,0.0, ,68.0, ,94.0, ,45.0, ,16.4, ,243.0, ,0.9, ,255.1,R,3.0,R,764,35.692266,-120.64855,0.4000000000000003,0.3,1.5,18.6,6.5,6.1,0.2768345340122791,0.0,0.0,0.0,,,,3.7173816280511653,3.7173816280511653,3.99
2022-04-23,113,265,metric,"93426, 93446, 93447, 93451, 93465",daily,13.3, ,23.5, ,3.1, ,5.5, ,5.26, ,0.0, ,59.0, ,94.0, ,30.0, ,16.8, ,312.0, ,0.9, ,220.7,R,2.6,R,764,35.692266,-120.64855,-2.4,0.3,1.5,23.5,3.1,5.5,0.2768345340122791,0.0,0.0,0.0,,,,4.866110946465177,4.866110946465177,5.26
2022-04-24,114,265,metric,"93426, 93446, 93447, 93451, 93465",daily,16.3, ,27.2, ,3.6, ,4.4, ,5.79, ,0.0, ,45.0, ,90.0, ,20.0, ,18.0, ,,R,0.8, ,159.9, ,1.9, ,764,35.692266,-120.64855,-0.8000000000000003,0.3,1.5,27.2,3.6,4.4,0.2768345340122791,0.0,0.0,0.0,,,,,,5.79
2022-04-25,115,265,metric,"93426, 93446, 93447, 93451, 93465",daily,17.0, ,28.5, ,4.4, ,3.9, ,6.31, ,0.0, ,42.0, ,88.0, ,16.0, ,18.8,Y,325.0, ,0.8, ,187.1,Y,2.2,Y,764,35.692266,-120.64855,0.5000000000000004,0.3,1.5,28.5,4.4,3.9,0.2768345340122791,0.0,0.0,0.0,,,,5.9684311427714745,5.9684311427714745,6.31
2022-04-26,116,265,metric,"93426, 93446, 93447, 93451, 93465",daily,14.9, ,23.4, ,8.4, ,5.2, ,5.26, ,0.0, ,52.0, ,86.0, ,28.0, ,18.9,Y,263.0, ,0.9, ,358.0,R,4.1,R,764,35.692266,-120.64855,3.2,0.3,1.5,22.89,7.890000000000001,6.390000000000001,0.2768345340122791,0.5100000000000016,0.5099999999999998,-1.1900000000000004,,,,5.524468765864158,5.14617806604576,5.26
2022-04-27,117,265,metric,"93426, 93446, 93447, 93451, 93465",daily,13.5, ,25.6, ,5.0, ,2.7, ,5.95, ,0.0, ,48.0, ,89.0, ,12.0, ,18.5, ,,R,0.7, ,305.8,R,3.5,R,764,35.692266,-120.64855,2.3,0.3,1.5,25.360000000000003,4.76,3.26,0.2768345340122791,0.2399999999999984,0.2400000000000002,-0.5599999999999996,,,,,,5.95
2022-04-28,118,265,metric,"93426, 93446, 93447, 93451, 93465",daily,11.9, ,20.0, ,4.3, ,3.6, ,6.24, ,0.0, ,57.0, ,87.0, ,32.0, ,17.7, ,,R,0.8, ,429.9,R,5.0,R,764,35.692266,-120.64855,0.6999999999999997,0.3,1.5,20.0,4.3,3.6,0.2768345340122791,0.0,0.0,0.0,,,,,,6.24
2022-04-29,119,265,metric,"93426, 93446, 93447, 93451, 93465",daily,14.4, ,26.4, ,1.6, ,3.7, ,5.85, ,0.0, ,48.0, ,91.0, ,24.0, ,17.0, ,,R,0.8, ,193.0,Y,2.2,Y,764,35.692266,-120.64855,-2.1,0.3,1.5,26.4,1.6,3.7,0.2768345340122791,0.0,0.0,0.0,,,,,,5.85
2022-04-30,120,265,metric,"93426, 93446, 93447, 93451, 93465",daily,15.7, ,27.9, ,3.4, ,5.1, ,7.05, ,0.0, ,49.0, ,78.0, ,23.0, ,17.7, ,,R,0.9, ,325.9,R,3.8,R,764,35.692266,-120.64855,-1.6999999999999995,0.3,1.5,27.9,3.4,5.1,0.2768345340122791,0.0,0.0,0.0,0.09,0.0839999999999999,-0.2099999999999999,,,7.05
2022-05-01,121,265,metric,"93426, 93446, 93447, 93451, 93465",daily,15.4, ,26.8, ,7.1, ,5.1, ,5.96, ,0.0, ,50.0, ,88.0, ,27.0, ,18.3, ,,R,0.9, ,307.9,R,3.6,R,764,35.692266,-120.64855,2.0,0.3,1.5,26.65,6.949999999999999,5.449999999999999,0.2768345340122791,0.1499999999999985,0.1500000000000003,-0.3499999999999996,,,,,,5.96
2022-05-02,122,265,metric,"93426, 93446, 93447, 93451, 93465",daily,14.5, ,25.8, ,5.9, ,5.2, ,6.46, ,0.0, ,54.0, ,92.0, ,29.0, ,18.6, ,332.0, ,0.9, ,337.3,R,3.9,R,764,35.692266,-120.64855,0.7000000000000002,0.3,1.5,25.8,5.9,5.2,0.2768345340122791,0.0,0.0,0.0,,,,6.3490261125135525,6.3490261125135525,6.46
2022-05-03,123,265,metric,"93426, 93446, 93447, 93451, 93465",daily,15.2, ,27.5, ,2.7, ,2.3, ,5.78, ,0.0, ,42.0, ,86.0, ,17.0, ,18.7, ,,R,0.7, ,146.7, ,1.7, ,764,35.692266,-120.64855,0.4000000000000003,0.3,1.5,27.5,2.7,2.3,0.2768345340122791,0.0,0.0,0.0,,,,,,5.78
2022-05-04,124,265,metric,"93426, 93446, 93447, 93451, 93465",daily,17.2, ,29.7, ,4.3, ,2.3, ,6.57, ,0.0, ,37.0, ,77.0, ,13.0, ,19.7,Y,,R,0.7, ,165.3, ,1.9, ,764,35.692266,-120.64855,2.0,0.3,1.5,29.55,4.15,2.65,0.2768345340122791,0.1499999999999985,0.1500000000000003,-0.3500000000000001,,,,,,6.57
2022-05-05,125,265,metric,"93426, 93446, 93447, 93451, 93465",daily,16.5, ,29.0, ,5.0, ,4.3, ,6.77, ,0.0, ,44.0, ,78.0, ,26.0, ,19.7, ,329.0, ,0.8, ,234.4,R,2.7,R,764,35.692266,-120.64855,0.7000000000000002,0.3,1.5,29.0,5.0,4.3,0.2768345340122791,0.0,0.0,0.0,,,,6.538148157932882,6.538148157932882,6.77
2022-05-06,126,265,metric,"93426, 93446, 93447, 93451, 93465",daily,17.8, ,29.3, ,6.8, ,6.8, ,6.26, ,0.0, ,48.0, ,76.0, ,27.0, ,20.1,Y,335.0, ,1.0, ,236.6,R,2.7,R,764,35.692266,-120.64855,0.0,0.3,1.5,29.3,6.8,6.8,0.2768345340122791,0.0,0.0,0.0,,,,6.497131469216961,6.497131469216961,6.26
2022-05-07,127,265,metric,"93426, 93446, 93447, 93451, 93465",daily,16.1, ,24.9, ,8.8, ,7.3, ,6.57, ,0.0, ,56.0, ,88.0, ,25.0, ,21.0,Y,,R,1.0, ,419.7,R,4.9,R,764,35.692266,-120.64855,1.5000000000000009,0.3,1.5,24.9,8.8,7.300000000000001,0.2768345340122791,0.0,0.0,-8.881784197001252e-16,,,,,,6.57
2022-05-08,128,265,metric,"93426, 93446, 93447, 93451, 93465",daily,12.0, ,19.5, ,6.3, ,1.1, ,7.11, ,0.0, ,47.0, ,79.0, ,23.0, ,19.3, ,,R,0.7, ,511.1,R,5.9,R,764,35.692266,-120.64855,5.199999999999999,0.3,1.5,18.39,5.19,3.69,0.2768345340122791,1.1099999999999994,1.1099999999999994,-2.5899999999999994,,,,,,7.11
2022-05-09,129,265,metric,"93426, 93446, 93447, 93451, 93465",daily,10.7, ,18.0, ,3.1, ,,Y,5.6, ,0.0, ,48.0,Y,84.0, ,25.0, ,17.7, ,339.0, ,0.6,Y,292.6,R,3.4,R,764,35.692266,-120.64855,,0.3,1.5,18.0,3.1,,0.2768345340122791,0.0,0.0,,,,,,,5.6
2022-05-10,130,265,metric,"93426, 93446, 93447, 93451, 93465",daily,10.8, ,18.6, ,3.1, ,,Y,5.98, ,0.0, ,46.0,Y,83.0, ,19.0, ,17.3, ,,R,0.6,Y,304.8,R,3.5,R,764,35.692266,-120.64855,,0.3,1.5,18.6,3.1,,0.2768345340122791,0.0,0.0,,,,,,,5.98
2022-05-11,131,265,metric,"93426, 93446, 93447, 93451, 93465",daily,11.8, ,20.6, ,3.3, ,1.9, ,5.99, ,0.0, ,51.0, ,84.0, ,27.0, ,17.2, ,,R,0.7, ,334.0,R,3.9,R,764,35.692266,-120.64855,1.4,0.3,1.5,20.6,3.3,1.9,0.2768345340122791,0.0,0.0,0.0,,,,,,5.99
2022-05-12,132,265,metric,"93426, 93446, 93447, 93451, 93465",daily,14.0, ,23.8, ,2.8, ,1.8, ,6.02, ,0.0, ,44.0, ,85.0, ,19.0, ,17.7, ,334.0, ,0.7, ,275.9,R,3.2,R,764,35.692266,-120.64855,0.9999999999999998,0.3,1.5,23.8,2.8,1.8,0.2768345340122791,0.0,0.0,0.0,,,,5.85037933700198,5.85037933700198,6.02
2022-05-13,133,265,metric,"93426, 93446, 93447, 93451, 93465",daily,18.1, ,30.0, ,5.5, ,6.1, ,6.69, ,0.0, ,45.0, ,79.0, ,23.0, ,19.1, ,,R,0.9, ,261.1,R,3.0,R,764,35.692266,-120.64855,-0.5999999999999996,0.3,1.5,30.0,5.5,6.1,0.2768345340122791,0.0,0.0,0.0,,,,,,6.69
2022-05-14,134,265,metric,"93426, 93446, 93447, 93451, 93465",daily,21.8, ,32.9, ,10.5, ,9.3, ,6.93, ,0.0, ,45.0, ,84.0, ,26.0, ,21.1,Y,345.0, ,1.2, ,211.3,Y,2.4,Y,764,35.692266,-120.64855,1.1999999999999993,0.3,1.5,32.9,10.5,9.3,0.2768345340122791,0.0,0.0,0.0,,,,7.137896276263325,7.137896276263325,6.93
2022-05-15,135,265,metric,"93426, 93446, 93447, 93451, 93465",daily,20.0, ,31.4, ,11.2, ,8.3, ,6.88, ,0.0, ,47.0, ,74.0, ,24.0, ,21.7,Y,298.0, ,1.1, ,320.8,R,3.7,R,764,35.692266,-120.64855,2.8999999999999986,0.3,1.5,30.98,10.78,9.28,0.2768345340122791,0.4199999999999981,0.4199999999999999,-0.9799999999999986,,,,7.4751946004453025,7.1848488960378525,6.88
2022-05-16,136,265,metric,"93426, 93446, 93447, 93451, 93465",daily,17.1, ,27.9, ,9.6, ,6.6, ,7.34, ,0.0, ,50.0, ,83.0, ,15.0, ,20.6, ,,R,1.0, ,403.9,R,4.7,R,764,35.692266,-120.64855,3.0,0.3,1.5,27.45,9.15,7.649999999999999,0.2768345340122791,0.4499999999999993,0.4499999999999993,-1.0499999999999998,,,,,,7.34
2022-05-17,137,265,metric,"93426, 93446, 93447, 93451, 93465",daily,17.2, ,29.6, ,6.5, ,5.5, ,7.19, ,0.0, ,46.0, ,91.0, ,16.0, ,19.6, ,,R,0.9, ,334.8,R,3.9,R,764,35.692266,-120.64855,1.0,0.3,1.5,29.6,6.5,5.5,0.2768345340122791,0.0,0.0,0.0,,,,,,7.19
2022-05-18,138,265,metric,"93426, 93446, 93447, 93451, 93465",daily,20.8, ,34.1, ,7.0, ,6.2, ,7.33, ,0.0, ,39.0, ,89.0, ,17.0, ,20.7, ,,R,1.0, ,238.0,Y,2.8,Y,764,35.692266,-120.64855,0.7999999999999998,0.3,1.5,34.1,7.0,6.2,0.2768345340122791,0.0,0.0,0.0,,,,,,7.33
2022-05-19,139,265,metric,"93426, 93446, 93447, 93451, 93465",daily,22.0, ,34.2, ,10.6, ,6.9, ,8.78, ,0.0, ,38.0, ,70.0, ,19.0, ,22.0,Y,,R,1.0, ,355.6,R,4.1,R,764,35.692266,-120.64855,3.6999999999999993,0.3,1.5,33.540000000000006,9.94,8.44,0.2768345340122791,0.6599999999999966,0.6600000000000001,-1.5399999999999991,,,,,,8.78
2022-05-20,140,265,metric,"93426, 93446, 93447, 93451, 93465",daily,16.4, ,25.5, ,8.8, ,4.6, ,6.82, ,0.0, ,46.0, ,66.0, ,20.0, ,21.2, ,,R,0.8, ,281.6,R,3.3,R,764,35.692266,-120.64855,4.200000000000001,0.3,1.5,24.69,7.99,6.49,0.2768345340122791,0.8099999999999987,0.8100000000000005,-1.8900000000000008,,,,,,6.82
2022-05-21,141,265,metric,"93426, 93446, 93447, 93451, 93465",daily,15.9, ,27.5, ,4.5, ,3.5, ,6.65, ,0.0, ,44.0, ,85.0, ,16.0, ,20.3, ,,R,0.8, ,184.6, ,2.1, ,764,35.692266,-120.64855,1.0,0.3,1.5,27.5,4.5,3.5,0.2768345340122791,0.0,0.0,0.0,,,,,,6.65
2022-05-22,142,265,metric,"93426, 93446, 93447, 93451, 93465",daily,18.2, ,31.4, ,4.1, ,2.6, ,7.14, ,0.0, ,35.0, ,77.0, ,13.0, ,21.1, ,,R,0.7, ,213.1,Y,2.5,Y,764,35.692266,-120.64855,1.4999999999999996,0.3,1.5,31.4,4.1,2.6,0.2768345340122791,0.0,0.0,0.0,,,,,,7.14
