Date,Doy,Station,Standard,ZipCodes,Scope,Tavg,Tavg_Qc,Tmax,Tmax_Qc,Tmin,Tmin_Qc,Tdew,Tdew_Qc,ETo,ETo_Qc,Pr,Pr_Qc,RHavg,RHavg_Qc,RHmax,RHmax_Qc,RHmin,RHmin_Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,Rs,Rs_Qc,Ea,Ea_Qc,DayWindRun.Value,DayWindRun.Qc,u2,u2_Qc,Elev,Lat,Long
2018-01-01,1,218,metric,92274,daily,12.5, ,27.3, ,1.8, ,1.7, ,1.93, ,0.0, ,48, ,76, ,14, ,12.3, ,130, ,0.7, ,114.8, ,1.3, ,-150,33.595694,-116.15811
2018-01-02,2,218,metric,92274,daily,13.8, ,25.1, ,7.3, ,3.3, ,1.79, ,0.0, ,49, ,66, ,22, ,12.9, ,115, ,0.8, ,128.6, ,1.5, ,-150,33.595694,-116.15811
2018-01-03,3,218,metric,92274,daily,14.0, ,24.1, ,5.9, ,3.7, ,1.34, ,0.0, ,50, ,71, ,24, ,13.2, ,65, ,0.8, ,106.4, ,1.2, ,-150,33.595694,-116.15811
2018-01-04,4,218,metric,92274,daily,14.4, ,26.8, ,4.9, ,0.6, ,2.29, ,0.0, ,39, ,68, ,13, ,13.3, ,137, ,0.6, ,121.5, ,1.4, ,-150,33.595694,-116.15811
2018-01-05,5,218,metric,92274,daily,14.3, ,26.7, ,5.4, ,2.6, ,2.16, ,0.0, ,45, ,69, ,20, ,13.4, ,134, ,0.7, ,122.2, ,1.4, ,-150,33.595694,-116.15811
2018-01-06,6,218,metric,92274,daily,16.1, ,23.5, ,10.1, ,5.7, ,1.94, ,0.0, ,50, ,68, ,31, ,13.7, ,95, ,0.9, ,150.6, ,1.7, ,-150,33.595694,-116.15811
2018-01-07,7,218,metric,92274,daily,16.0, ,27.8, ,8.8, ,8.0, ,1.55, ,0.0, ,59, ,75, ,28, ,14.1, ,97, ,1.1, ,113.2, ,1.3, ,-150,33.595694,-116.15811
2018-01-08,8,218,metric,92274,daily,16.7, ,23.2, ,12.7,Y,9.2, ,0.9, ,0.0, ,61, ,77, ,36, ,14.5,Y,47, ,1.2, ,111.8, ,1.3, ,-150,33.595694,-116.15811
2018-01-09,9,218,metric,92274,daily,14.0, ,20.8, ,8.4, ,10.6, ,0.77, ,8.1, ,80, ,96, ,50, ,14.9,Y,56, ,1.3, ,191.6, ,2.2, ,-150,33.595694,-116.15811
2018-01-10,10,218,metric,92274,daily,12.5, ,21.7, ,4.2, ,7.7, ,1.82, ,0.0, ,72, ,95, ,42, ,14.6,Y,139, ,1.1, ,116.0, ,1.3, ,-150,33.595694,-116.15811
