Date,Doy,Station,Standard,ZipCodes,Scope,Tavg,Tavg_Qc,Tmax,Tmax_Qc,Tmin,Tmin_Qc,Tdew,Tdew_Qc,ETo,ETo_Qc,Pr,Pr_Qc,RHavg,RHavg_Qc,RHmax,RHmax_Qc,RHmin,RHmin_Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,Rs,Rs_Qc,Ea,Ea_Qc,DayWindRun.Value,DayWindRun.Qc,u2,u2_Qc,Elev,Lat,Long
2017-01-01,1,77,metric,"94573, 94574, 94562",daily,6.0, ,13.2, ,0.4, ,3.1, ,0.83, ,0.0, ,81.0, ,100, ,45, ,7.9, ,70, ,0.8, ,116.8, ,1.4, ,190,38.428475,-122.41021
2017-01-02,2,77,metric,"94573, 94574, 94562",daily,4.9, ,8.9, ,0.4, ,3.9, ,0.32, ,5.84, ,94.0, ,100, ,82, ,8.1, ,43, ,0.8, ,96.1, ,1.1, ,190,38.428475,-122.41021
2017-01-03,3,77,metric,"94573, 94574, 94562",daily,7.5, ,13.3, ,3.9, ,7.6, ,0.01, ,74.42,R,100.0, ,100, ,93, ,8.3, ,17, ,1.0, ,161.4, ,1.9, ,190,38.428475,-122.41021
2017-01-04,4,77,metric,"94573, 94574, 94562",daily,10.1, ,13.6, ,5.4, ,8.7, ,0.22, ,6.6, ,91.0, ,100, ,75, ,9.7, ,28, ,1.1, ,137.1, ,1.6, ,190,38.428475,-122.41021
2017-01-05,5,77,metric,"94573, 94574, 94562",daily,4.5, ,12.0, ,-0.3, ,2.1, ,1.09, ,0.0, ,85.0, ,100, ,49, ,9.4, ,100, ,0.7, ,109.0, ,1.3, ,190,38.428475,-122.41021
2017-01-06,6,77,metric,"94573, 94574, 94562",daily,4.6, ,11.8, ,-2.4, ,-0.6, ,1.12, ,0.0, ,69.0, ,92, ,40, ,8.1, ,84, ,0.6, ,121.0, ,1.4, ,190,38.428475,-122.41021
2017-01-07,7,77,metric,"94573, 94574, 94562",daily,9.8, ,14.9, ,4.9, ,9.7, ,0.3, ,8.13,R,99.0, ,100, ,89, ,8.2, ,36, ,1.2, ,215.4, ,2.5, ,190,38.428475,-122.41021
2017-01-08,8,77,metric,"94573, 94574, 94562",daily,14.4, ,16.3, ,12.1,Y,13.4,Y,0.05, ,110.2,R,94.0,Y,100, ,81, ,10.3, ,6, ,1.5,Y,280.1,Y,3.2,Y,190,38.428475,-122.41021
2017-01-09,9,77,metric,"94573, 94574, 94562",daily,12.1, ,13.8, ,10.2, ,9.4, ,0.57, ,17.27,R,84.0, ,93, ,75, ,11.0, ,41, ,1.2, ,215.9, ,2.5, ,190,38.428475,-122.41021
2017-01-10,10,77,metric,"94573, 94574, 94562",daily,12.4, ,15.5, ,10.2, ,11.3, ,0.07, ,68.58, ,93.0, ,100, ,83, ,11.0, ,9, ,1.3, ,262.1,Y,3.0,Y,190,38.428475,-122.41021
2017-01-11,11,77,metric,"94573, 94574, 94562",daily,10.1, ,13.5, ,7.0, ,7.7, ,0.94, ,1.78, ,85.0, ,99, ,71, ,11.1, ,76, ,1.1, ,156.0, ,1.8, ,190,38.428475,-122.41021
2017-01-12,12,77,metric,"94573, 94574, 94562",daily,6.9, ,10.2, ,3.3, ,5.8, ,0.4, ,9.65,R,93.0, ,100, ,78, ,10.6, ,45, ,0.9, ,101.7, ,1.2, ,190,38.428475,-122.41021
