Date,Doy,Station,Standard,ZipCodes,Scope,Tavg,Tavg_Qc,Tmax,Tmax_Qc,Tmin,Tmin_Qc,Tdew,Tdew_Qc,ETo,ETo_Qc,Pr,Pr_Qc,RHavg,RHavg_Qc,RHmax,RHmax_Qc,RHmin,RHmin_Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,Rs,Rs_Qc,Ea,Ea_Qc,DayWindRun.Value,DayWindRun.Qc,u2,u2_Qc,Elev,Lat,Long
2020-01-01,1,52,metric,"93410, 93409, 93408, 93407, 93406, 93405, 93403, 93401",daily,14.3, ,19.3, ,9.3, ,6.0, ,2.27, ,0.0, ,57.0, ,81.0, ,38.0, ,12.2, ,118, ,0.9, ,191.5, ,2.2, ,330,35.305442,-120.66178
2020-01-02,2,52,metric,"93410, 93409, 93408, 93407, 93406, 93405, 93403, 93401",daily,14.6, ,18.6, ,10.8, ,6.6, ,2.14, ,0.0, ,59.0, ,77.0, ,37.0, ,12.8, ,127, ,1.0, ,174.2, ,2.0, ,330,35.305442,-120.66178
2020-01-03,3,52,metric,"93410, 93409, 93408, 93407, 93406, 93405, 93403, 93401",daily,13.9, ,23.4, ,6.8, ,3.7, ,2.34, ,0.0, ,50.0, ,82.0, ,24.0, ,12.8, ,133, ,0.8, ,120.6, ,1.4, ,330,35.305442,-120.66178
2020-01-04,4,52,metric,"93410, 93409, 93408, 93407, 93406, 93405, 93403, 93401",daily,10.7, ,18.1, ,4.5, ,7.3, ,1.62, ,0.0, ,80.0, ,93.0, ,58.0, ,12.5, ,120, ,1.0, ,118.5, ,1.4, ,330,35.305442,-120.66178
2020-01-05,5,52,metric,"93410, 93409, 93408, 93407, 93406, 93405, 93403, 93401",daily,12.9, ,17.0, ,10.2, ,6.1, ,2.24, ,0.0, ,63.0, ,82.0, ,44.0, ,12.6, ,126, ,0.9, ,266.7, ,3.1, ,330,35.305442,-120.66178
2020-01-06,6,52,metric,"93410, 93409, 93408, 93407, 93406, 93405, 93403, 93401",daily,13.4, ,17.9, ,10.4, ,1.8, ,3.3, ,0.0, ,45.0, ,54.0, ,38.0, ,12.4, ,138, ,0.7, ,349.3,Y,4.0,Y,330,35.305442,-120.66178
2020-01-07,7,52,metric,"93410, 93409, 93408, 93407, 93406, 93405, 93403, 93401",daily,11.7, ,20.5, ,5.3, ,4.7, ,2.03, ,0.0, ,62.0, ,92.0, ,32.0, ,12.2, ,132, ,0.9, ,129.3, ,1.5, ,330,35.305442,-120.66178
2020-01-08,8,52,metric,"93410, 93409, 93408, 93407, 93406, 93405, 93403, 93401",daily,10.6, ,15.1, ,6.9, ,5.4, ,1.73, ,0.0, ,70.0, ,89.0, ,53.0, ,12.2, ,135, ,0.9, ,152.8, ,1.8, ,330,35.305442,-120.66178
2020-01-09,9,52,metric,"93410, 93409, 93408, 93407, 93406, 93405, 93403, 93401",daily,10.1, ,14.1, ,5.9, ,5.6, ,0.93, ,1.9, ,74.0, ,88.0, ,62.0, ,12.1, ,67, ,0.9, ,137.0, ,1.6, ,330,35.305442,-120.66178
2020-01-10,10,52,metric,"93410, 93409, 93408, 93407, 93406, 93405, 93403, 93401",daily,11.3, ,16.8, ,5.7, ,2.9, ,2.17, ,0.0, ,56.0, ,78.0, ,37.0, ,11.9, ,140, ,0.8, ,158.1, ,1.8, ,330,35.305442,-120.66178
2020-01-11,11,52,metric,"93410, 93409, 93408, 93407, 93406, 93405, 93403, 93401",daily,9.6, ,14.7, ,3.5, ,4.6, ,1.85, ,0.0, ,71.0, ,90.0, ,53.0, ,11.7, ,138, ,0.8, ,177.1, ,2.1, ,330,35.305442,-120.66178
2020-01-12,12,52,metric,"93410, 93409, 93408, 93407, 93406, 93405, 93403, 93401",daily,10.4, ,15.3, ,6.7, ,4.0, ,1.97, ,0.0, ,65.0, ,79.0, ,50.0, ,11.7, ,140, ,0.8, ,199.1, ,2.3, ,330,35.305442,-120.66178
2020-01-13,13,52,metric,"93410, 93409, 93408, 93407, 93406, 93405, 93403, 93401",daily,10.7, ,15.4, ,7.0, ,3.5, ,2.0, ,0.0, ,61.0, ,77.0, ,47.0, ,11.6, ,142, ,0.8, ,187.0, ,2.2, ,330,35.305442,-120.66178
2020-01-14,14,52,metric,"93410, 93409, 93408, 93407, 93406, 93405, 93403, 93401",daily,9.9, ,15.6, ,3.2, ,4.0, ,2.03, ,0.0, ,67.0, ,89.0, ,53.0, ,11.4, ,144, ,0.8, ,183.6, ,2.1, ,330,35.305442,-120.66178
2020-01-15,15,52,metric,"93410, 93409, 93408, 93407, 93406, 93405, 93403, 93401",daily,9.8, ,17.7, ,3.1, ,2.6, ,2.2, ,0.0, ,61.0, ,92.0, ,33.0, ,11.5, ,146, ,0.7, ,194.8, ,2.3, ,330,35.305442,-120.66178
2020-01-16,16,52,metric,"93410, 93409, 93408, 93407, 93406, 93405, 93403, 93401",daily,7.1, ,12.7, ,3.2, ,5.1, ,0.52, ,8.3, ,87.0, ,95.0, ,66.0, ,11.2, ,44, ,0.9, ,111.0, ,1.3, ,330,35.305442,-120.66178
2020-01-17,17,52,metric,"93410, 93409, 93408, 93407, 93406, 93405, 93403, 93401",daily,8.4, ,13.8, ,2.5, ,3.0, ,2.03, ,0.1, ,69.0, ,96.0, ,52.0, ,10.9, ,136, ,0.8, ,209.8, ,2.4, ,330,35.305442,-120.66178
2020-01-18,18,52,metric,"93410, 93409, 93408, 93407, 93406, 93405, 93403, 93401",daily,10.1, ,14.1, ,5.8, ,2.7, ,2.22, ,0.0, ,60.0, ,70.0, ,51.0, ,10.8, ,110, ,0.7, ,282.0, ,3.3, ,330,35.305442,-120.66178
