Date,Doy,Station,Standard,ZipCodes,Scope,Tavg,Tavg_Qc,Tmax,Tmax_Qc,Tmin,Tmin_Qc,Tdew,Tdew_Qc,ETo,ETo_Qc,Pr,Pr_Qc,RHavg,RHavg_Qc,RHmax,RHmax_Qc,RHmin,RHmin_Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,Rs,Rs_Qc,Ea,Ea_Qc,DayWindRun.Value,DayWindRun.Qc,u2,u2_Qc,Elev,Lat,Long
2017-01-01,1,189,metric,93512,daily,4.1, ,12.3, ,-5.6, ,-2.0, ,,N,0.1,H,65.0, ,98, ,9, ,5.6, ,149,R,0.5, ,176.1, ,2.0, ,3682,36.358628,-117.94387
2017-01-02,2,189,metric,93512,daily,10.5, ,16.0, ,5.9, ,-19.1, ,,N,0.0, ,11.0, ,17, ,6, ,5.7, ,77, ,0.1, ,377.7, ,4.4, ,3682,36.358628,-117.94387
2017-01-03,3,189,metric,93512,daily,9.5, ,13.7, ,3.6, ,-5.5, ,,N,0.0, ,34.0, ,51, ,11, ,5.9, ,116, ,0.4, ,424.5, ,4.9, ,3682,36.358628,-117.94387
2017-01-04,4,189,metric,93512,daily,6.6, ,10.5, ,4.6, ,4.7, ,,N,14.9, ,88.0, ,100, ,51, ,6.6, ,37, ,0.9, ,257.4, ,3.0, ,3682,36.358628,-117.94387
2017-01-05,5,189,metric,93512,daily,8.8, ,15.8, ,1.0, ,1.5, ,,N,4.2, ,60.0, ,100, ,31, ,6.9, ,121, ,0.7, ,444.3, ,5.1, ,3682,36.358628,-117.94387
2017-01-06,6,189,metric,93512,daily,0.3, ,7.3, ,-5.8, ,-6.4, ,,N,0.0, ,61.0, ,86, ,36, ,6.3, ,148,R,0.4, ,184.1, ,2.1, ,3682,36.358628,-117.94387
2017-01-07,7,189,metric,93512,daily,1.1, ,2.3,Y,-2.3, ,-2.0, ,,N,9.8, ,80.0, ,98, ,41, ,5.6, ,44, ,0.5, ,193.0, ,2.2, ,3682,36.358628,-117.94387
2017-01-08,8,189,metric,93512,daily,5.9, ,11.9, ,1.4, ,3.8,Y,,N,3.0, ,86.0,Y,99, ,69, ,5.6, ,100, ,0.8,Y,318.5, ,3.7, ,3682,36.358628,-117.94387
2017-01-09,9,189,metric,93512,daily,11.4,Y,15.7, ,8.3,R,0.3,Y,,N,4.1, ,46.0,Y,84, ,24, ,6.5,Y,122, ,0.6, ,594.5, ,6.9, ,3682,36.358628,-117.94387
2017-01-10,10,189,metric,93512,daily,13.0,Y,19.4, ,6.7,Y,-2.7,Y,,N,0.0, ,33.0,Y,53, ,21, ,6.9,Y,113, ,0.5, ,417.7, ,4.8, ,3682,36.358628,-117.94387
