Date,Doy,Station,Standard,ZipCodes,Scope,Tavg,Tavg_Qc,Tmax,Tmax_Qc,Tmin,Tmin_Qc,Tdew,Tdew_Qc,ETo,ETo_Qc,Pr,Pr_Qc,RHavg,RHavg_Qc,RHmax,RHmax_Qc,RHmin,RHmin_Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,Rs,Rs_Qc,Ea,Ea_Qc,DayWindRun.Value,DayWindRun.Qc,u2,u2_Qc,Elev,Lat,Long
2014-01-01,1,228,metric,"95619, 95623, 95667, 95684",daily,11.3, ,16.8, ,7.3, ,-3.2, ,1.88, ,0.0, ,36.0, ,50, ,27, ,8.4, ,120.0, ,0.5, ,108.3, ,1.3, ,2050,38.636111,-120.79305
2014-01-02,2,228,metric,"95619, 95623, 95667, 95684",daily,12.9, ,19.8, ,8.1, ,-0.8, ,1.82, ,0.0, ,39.0, ,48, ,27, ,8.7, ,122.0, ,0.6, ,109.4, ,1.3, ,2050,38.636111,-120.79305
2014-01-03,3,228,metric,"95619, 95623, 95667, 95684",daily,12.7, ,19.6, ,7.9, ,-0.9, ,1.91, ,0.0, ,39.0, ,55, ,25, ,9.0, ,122.0, ,0.6, ,116.6, ,1.3, ,2050,38.636111,-120.79305
2014-01-04,4,228,metric,"95619, 95623, 95667, 95684",daily,11.4, ,17.4, ,7.1, ,-0.3, ,1.66, ,0.0, ,44.0, ,56, ,31, ,9.0, ,127.0, ,0.6, ,100.3, ,1.2, ,2050,38.636111,-120.79305
2014-01-05,5,228,metric,"95619, 95623, 95667, 95684",daily,11.3, ,18.2, ,5.0, ,-3.7, ,1.77, ,0.0, ,35.0, ,58, ,14, ,8.5, ,128.0, ,0.5, ,106.6, ,1.2, ,2050,38.636111,-120.79305
2014-01-06,6,228,metric,"95619, 95623, 95667, 95684",daily,12.0, ,17.7, ,7.8, ,-3.1, ,1.58, ,0.0, ,35.0, ,43, ,21, ,8.6, ,83.0, ,0.5, ,117.7, ,1.4, ,2050,38.636111,-120.79305
2014-01-07,7,228,metric,"95619, 95623, 95667, 95684",daily,11.2, ,16.4, ,7.7, ,-3.5, ,1.82, ,0.0, ,35.0, ,48, ,25, ,9.0, ,113.0, ,0.5, ,104.9, ,1.2, ,2050,38.636111,-120.79305
2014-01-08,8,228,metric,"95619, 95623, 95667, 95684",daily,7.9, ,12.5, ,2.8, ,3.1, ,1.09, ,0.0, ,72.0, ,91, ,48, ,8.9, ,95.0, ,0.8, ,117.8, ,1.4, ,2050,38.636111,-120.79305
2014-01-09,9,228,metric,"95619, 95623, 95667, 95684",daily,8.4, ,13.6, ,5.0, ,4.2, ,1.38, ,0.0, ,75.0, ,87, ,62, ,8.9, ,117.0, ,0.8, ,120.0, ,1.4, ,2050,38.636111,-120.79305
2014-01-10,10,228,metric,"95619, 95623, 95667, 95684",daily,9.6, ,17.0, ,4.6, ,2.7, ,1.61, ,0.0, ,62.0, ,80, ,38, ,8.9, ,117.0, ,0.7, ,104.5, ,1.2, ,2050,38.636111,-120.79305
2014-01-11,11,228,metric,"95619, 95623, 95667, 95684",daily,8.4, ,12.0, ,5.6, ,4.7, ,0.36, ,1.1, ,78.0, ,95, ,59, ,8.8, ,30.0, ,0.9, ,128.9, ,1.5, ,2050,38.636111,-120.79305
2014-01-12,12,228,metric,"95619, 95623, 95667, 95684",daily,8.1, ,13.4, ,3.1, ,1.0, ,1.72, ,0.0, ,61.0, ,96, ,26, ,8.7, ,126.0, ,0.7, ,162.5, ,1.9, ,2050,38.636111,-120.79305
2014-01-13,13,228,metric,"95619, 95623, 95667, 95684",daily,9.2, ,16.7, ,3.2, ,-1.0, ,1.63, ,0.0, ,49.0, ,68, ,33, ,8.2, ,133.0, ,0.6, ,108.4, ,1.3, ,2050,38.636111,-120.79305
2014-01-14,14,228,metric,"95619, 95623, 95667, 95684",daily,12.7, ,18.4, ,7.0, ,-3.2, ,2.0, ,0.0, ,33.0, ,50, ,16, ,8.4, ,133.0, ,0.5, ,119.1, ,1.4, ,2050,38.636111,-120.79305
2014-01-15,15,228,metric,"95619, 95623, 95667, 95684",daily,13.8, ,21.9,Y,5.9, ,-2.9, ,2.1, ,0.0, ,31.0, ,62, ,17, ,8.8, ,136.0, ,0.5, ,120.4, ,1.4, ,2050,38.636111,-120.79305
