Date,Doy,Station,Standard,ZipCodes,Scope,Tavg,Tavg_Qc,Tmax,Tmax_Qc,Tmin,Tmin_Qc,Tdew,Tdew_Qc,ETo,ETo_Qc,Pr,Pr_Qc,RHavg,RHavg_Qc,RHmax,RHmax_Qc,RHmin,RHmin_Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,Rs,Rs_Qc,Ea,Ea_Qc,DayWindRun.Value,DayWindRun.Qc,u2,u2_Qc,Elev,Lat,Long
2018-01-01,1,106,metric,95449,daily,3.1, ,3.3,Y,2.8, ,2.2, ,1.23, ,0.0, ,94.0, ,96.0, ,49.0, ,7.8, ,0.0,R,0.7, ,113.5, ,1.3, ,525,38.982581,-123.08928
2018-01-02,2,106,metric,95449,daily,10.0, ,13.0, ,6.3, ,7.0, ,1.36,R,0.0, ,82.0, ,96.0, ,57.0, ,7.8, ,0.0,R,1.0, ,84.8, ,1.0, ,525,38.982581,-123.08928
2018-01-03,3,106,metric,95449,daily,11.4,H,12.1, ,10.9,Y,10.1, ,0.72,R,3.3,H,92.0, ,96.0,H,62.0,H,8.1,H,0.0,H,1.2,H,101.3,H,1.2,H,525,38.982581,-123.08928
2018-01-04,4,106,metric,95449,daily,14.2,Y,15.5, ,12.8,Y,13.0,Y,1.1,H,2.7,R,92.0,Y,96.0,H,88.0,H,9.1,H,154.0,R,1.5,Y,184.0,H,2.1,H,525,38.982581,-123.08928
2018-01-05,5,106,metric,95449,daily,13.1,Y,16.1, ,5.5, ,11.5,Y,1.33, ,5.5,H,90.0,Y,96.0, ,70.0, ,10.1, ,128.0, ,1.4, ,128.5, ,1.5, ,525,38.982581,-123.08928
2018-01-06,6,106,metric,95449,daily,2.3, ,2.4,Y,2.2, ,1.8, ,1.1, ,0.0,R,96.0, ,97.0, ,58.0, ,10.0, ,0.0,R,0.7, ,63.2, ,0.7, ,525,38.982581,-123.08928
2018-01-07,7,106,metric,95449,daily,,S,,S,,S,,Q,1.13, ,0.0,R,,Q,97.0,H,82.0,H,,S,,M,,S,0.0,I,0.0,I,525,38.982581,-123.08928
2018-01-08,8,106,metric,95449,daily,11.2,H,11.8, ,10.8,Y,10.7, ,0.16,H,0.8,R,97.0, ,97.0,H,87.0,H,9.5,H,0.0,H,1.3,H,83.5,H,1.0,H,525,38.982581,-123.08928
2018-01-09,9,106,metric,95449,daily,10.7,H,12.7, ,8.0, ,7.7, ,1.46, ,0.5,R,81.0, ,97.0,H,74.0,H,10.3,H,0.0,R,1.0,H,183.2,H,2.1,H,525,38.982581,-123.08928
2018-01-10,10,106,metric,95449,daily,8.5, ,9.4, ,0.0, ,7.8, ,1.21, ,0.3,R,95.0, ,96.0, ,85.0, ,10.0, ,,M,1.1, ,76.0, ,0.9, ,525,38.982581,-123.08928
