Date,Doy,Station,Standard,ZipCodes,Scope,Tavg,Tavg_Qc,Tmax,Tmax_Qc,Tmin,Tmin_Qc,Tdew,Tdew_Qc,ETo,ETo_Qc,Pr,Pr_Qc,RHavg,RHavg_Qc,RHmax,RHmax_Qc,RHmin,RHmin_Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,Rs,Rs_Qc,Ea,Ea_Qc,DayWindRun.Value,DayWindRun.Qc,u2,u2_Qc,Elev,Lat,Long
2014-01-01,1,106,metric,95449,daily,4.7, ,21.7,Y,-5.1, ,-2.4, ,1.23, ,0.0, ,60.0, ,86, ,25, ,6.2, ,116, ,0.5, ,76.5, ,0.9, ,525,38.982581,-123.08928
2014-01-02,2,106,metric,95449,daily,6.7, ,21.6,Y,-3.0, ,-0.2, ,1.55, ,0.0, ,61.0, ,88, ,27, ,6.3, ,117, ,0.6, ,84.2, ,1.0, ,525,38.982581,-123.08928
2014-01-03,3,106,metric,95449,daily,7.3, ,24.8,Y,-2.3, ,0.9, ,1.41, ,0.0, ,64.0, ,89, ,28, ,6.7, ,125, ,0.7, ,84.6, ,1.0, ,525,38.982581,-123.08928
2014-01-04,4,106,metric,95449,daily,5.9, ,22.1,Y,-3.8, ,-0.7, ,1.47, ,0.0, ,63.0, ,91, ,23, ,6.9, ,132,R,0.6, ,96.4, ,1.1, ,525,38.982581,-123.08928
2014-01-05,5,106,metric,95449,daily,3.9, ,21.3, ,-6.9,Y,-6.8, ,1.5, ,0.0, ,45.0, ,84, ,11, ,6.4, ,135,R,0.4, ,91.1, ,1.1, ,525,38.982581,-123.08928
2014-01-06,6,106,metric,95449,daily,3.8, ,16.2, ,-3.6, ,-4.9, ,1.01, ,0.0, ,53.0, ,75, ,24, ,6.1, ,74, ,0.4, ,82.3, ,1.0, ,525,38.982581,-123.08928
2014-01-07,7,106,metric,95449,daily,5.8, ,19.2, ,-2.9, ,-1.4, ,1.19, ,0.0, ,60.0, ,82, ,27, ,6.2, ,105, ,0.6, ,79.4, ,0.9, ,525,38.982581,-123.08928
2014-01-08,8,106,metric,95449,daily,9.6, ,15.8, ,3.2, ,5.8, ,1.28, ,0.0, ,77.0, ,89, ,60, ,7.3, ,98, ,0.9, ,136.9, ,1.6, ,525,38.982581,-123.08928
2014-01-09,9,106,metric,95449,daily,8.6, ,16.1, ,4.0, ,5.5, ,1.13, ,0.5, ,81.0, ,94, ,52, ,8.3, ,89, ,0.9, ,106.3, ,1.2, ,525,38.982581,-123.08928
2014-01-10,10,106,metric,95449,daily,7.4, ,21.7,Y,-0.6, ,3.1, ,1.35, ,0.0, ,74.0, ,94, ,37, ,8.2, ,114, ,0.8, ,78.8, ,0.9, ,525,38.982581,-123.08928
2014-01-11,11,106,metric,95449,daily,6.9, ,13.3, ,1.8, ,5.0, ,0.53, ,2.0, ,87.0, ,92, ,66, ,8.1, ,49, ,0.9, ,131.7, ,1.5, ,525,38.982581,-123.08928
2014-01-12,12,106,metric,95449,daily,6.1, ,15.3, ,-1.1, ,2.2, ,1.57, ,0.1, ,76.0, ,94, ,46, ,7.8, ,132, ,0.7, ,160.4, ,1.9, ,525,38.982581,-123.08928
2014-01-13,13,106,metric,95449,daily,10.7, ,21.8,Y,-1.3, ,2.0, ,1.6, ,0.0,R,55.0, ,93, ,30, ,7.5, ,182,R,0.7, ,128.6, ,1.5, ,525,38.982581,-123.08928
2014-01-14,14,106,metric,95449,daily,5.6, ,23.2,Y,-5.3, ,-1.4, ,1.67, ,0.0, ,61.0, ,92, ,21, ,7.2, ,141,R,0.6, ,94.6, ,1.1, ,525,38.982581,-123.08928
2014-01-15,15,106,metric,95449,daily,6.0, ,27.7,R,-5.3, ,-2.1, ,1.61,R,0.0, ,56.0, ,90, ,18, ,7.0, ,145,R,0.5, ,79.6, ,0.9, ,525,38.982581,-123.08928
2014-01-16,16,106,metric,95449,daily,5.8,H,29.9,S,-6.6,Y,-4.2, ,1.65,R,0.0, ,49.0, ,87,H,14,H,6.9, ,150,R,0.4, ,80.7, ,0.9, ,525,38.982581,-123.08928
2014-01-17,17,106,metric,95449,daily,6.4, ,26.6,R,-5.3, ,-4.5, ,1.8,R,0.0, ,46.0, ,81, ,14, ,6.8, ,148,R,0.4, ,88.6, ,1.0, ,525,38.982581,-123.08928
2014-01-18,18,106,metric,95449,daily,5.8, ,28.6,S,-6.0, ,-4.0, ,1.7,R,0.0, ,49.0, ,84, ,15, ,6.8, ,150,R,0.5, ,80.3, ,0.9, ,525,38.982581,-123.08928
2014-01-19,19,106,metric,95449,daily,5.6, ,26.5,R,-6.3, ,-4.4, ,1.75, ,0.0, ,48.0, ,85, ,14, ,6.7, ,152,R,0.4, ,76.5, ,0.9, ,525,38.982581,-123.08928
2014-01-20,20,106,metric,95449,daily,5.5, ,27.4,R,-6.8,Y,-4.6, ,1.72,R,0.0, ,48.0, ,85, ,15, ,6.6, ,153,R,0.4, ,72.1, ,0.8, ,525,38.982581,-123.08928
2014-01-21,21,106,metric,95449,daily,5.3, ,23.3,Y,-6.3, ,-5.8, ,1.83, ,0.0, ,44.0, ,84, ,12, ,6.5, ,150,R,0.4, ,91.2, ,1.1, ,525,38.982581,-123.08928
2014-01-22,22,106,metric,95449,daily,7.1, ,24.7,Y,-5.0, ,-3.5, ,1.89, ,0.0, ,47.0, ,84, ,15, ,6.6, ,152,R,0.5, ,90.4, ,1.0, ,525,38.982581,-123.08928
2014-01-23,23,106,metric,95449,daily,10.0, ,22.6,Y,-4.0, ,-4.5, ,2.52,R,0.0, ,36.0, ,86, ,13, ,7.0, ,156,R,0.4, ,167.1, ,1.9, ,525,38.982581,-123.08928
2014-01-24,24,106,metric,95449,daily,16.1,H,23.4,Y,2.7, ,-3.9, ,3.84,R,0.0, ,25.0, ,60,H,16,H,8.4, ,149,R,0.5, ,340.2,Y,3.9,Y,525,38.982581,-123.08928
2014-01-25,25,106,metric,95449,daily,9.9, ,24.5,Y,0.3, ,-1.1, ,2.14,R,0.0, ,46.0, ,76, ,18, ,8.7, ,150, ,0.6, ,113.3, ,1.3, ,525,38.982581,-123.08928
2014-01-26,26,106,metric,95449,daily,8.5, ,26.2,R,-0.8, ,0.3, ,1.91, ,0.0, ,56.0, ,87, ,23, ,8.7, ,152,R,0.6, ,92.0, ,1.1, ,525,38.982581,-123.08928
2014-01-27,27,106,metric,95449,daily,9.1, ,18.1, ,0.1, ,1.6, ,1.21, ,0.0, ,59.0, ,85, ,36, ,8.6, ,84, ,0.7, ,67.9, ,0.8, ,525,38.982581,-123.08928
2014-01-28,28,106,metric,95449,daily,11.8, ,14.7, ,7.9, ,9.5, ,0.48, ,0.2, ,86.0, ,95, ,68, ,9.2, ,44, ,1.2, ,87.6, ,1.0, ,525,38.982581,-123.08928
2014-01-29,29,106,metric,95449,daily,12.0, ,14.5, ,9.2, ,11.0, ,0.2, ,3.4,H,94.0, ,96, ,84, ,10.1, ,31, ,1.3, ,97.2, ,1.1, ,525,38.982581,-123.08928
2014-01-30,30,106,metric,95449,daily,10.0, ,14.6, ,3.9, ,6.7, ,1.57, ,0.1, ,80.0, ,94, ,58, ,10.0, ,120, ,1.0, ,163.0, ,1.9, ,525,38.982581,-123.08928
2014-01-31,31,106,metric,95449,daily,6.0, ,15.0, ,-1.8, ,0.5, ,2.21, ,0.2,H,68.0, ,94, ,32, ,9.3, ,168,R,0.6, ,178.7, ,2.1, ,525,38.982581,-123.08928
2014-02-01,32,106,metric,95449,daily,3.7, ,15.9, ,-5.2,Y,-2.0, ,1.85, ,0.0, ,66.0, ,93, ,23, ,8.3, ,172,R,0.5, ,111.4, ,1.3, ,525,38.982581,-123.08928
2014-02-02,33,106,metric,95449,daily,4.5, ,7.7, ,-1.8, ,1.6, ,0.58, ,5.5, ,82.0, ,88, ,70, ,8.0, ,50, ,0.7, ,202.3, ,2.3, ,525,38.982581,-123.08928
2014-02-03,34,106,metric,95449,daily,3.1, ,12.7, ,-3.4, ,-0.1, ,1.65, ,0.1, ,79.0, ,94, ,45, ,7.5, ,149, ,0.6, ,137.0, ,1.6, ,525,38.982581,-123.08928
2014-02-04,35,106,metric,95449,daily,3.5, ,11.5, ,-3.5, ,-0.8, ,1.62, ,0.0, ,73.0, ,93, ,41, ,7.3, ,136, ,0.6, ,127.2, ,1.5, ,525,38.982581,-123.08928
2014-02-05,36,106,metric,95449,daily,3.0, ,10.4, ,-4.7, ,1.1, ,0.85, ,9.8, ,87.0, ,94, ,57, ,7.0, ,91, ,0.7, ,76.1, ,0.9, ,525,38.982581,-123.08928
2014-02-06,37,106,metric,95449,daily,7.3, ,10.2, ,5.1, ,6.0, ,0.59, ,8.0, ,91.0, ,94, ,83, ,7.7, ,66, ,0.9, ,112.1, ,1.3, ,525,38.982581,-123.08928
2014-02-07,38,106,metric,95449,daily,9.5, ,11.5, ,7.0, ,8.6, ,0.01, ,18.5, ,94.0, ,95, ,92, ,8.4, ,15, ,1.1, ,164.3, ,1.9, ,525,38.982581,-123.08928
2014-02-08,39,106,metric,95449,daily,12.4, ,13.5, ,11.1, ,11.6,Y,0.0, ,76.1, ,95.0,Y,95, ,95, ,9.4, ,11, ,1.4,Y,143.0, ,1.7, ,525,38.982581,-123.08928
2014-02-09,40,106,metric,95449,daily,13.3, ,14.9, ,12.4,Y,12.5,Y,0.31, ,13.9, ,95.0,Y,95, ,94, ,10.7, ,41, ,1.4,Y,173.3, ,2.0, ,525,38.982581,-123.08928
2014-02-10,41,106,metric,95449,daily,12.8, ,18.5, ,7.3, ,10.6, ,2.22, ,0.1, ,86.0, ,96, ,64, ,11.3, ,170, ,1.3, ,141.4, ,1.6, ,525,38.982581,-123.08928
2014-02-11,42,106,metric,95449,daily,9.9, ,18.1, ,3.9, ,6.9, ,1.68, ,0.0, ,81.0, ,95, ,55, ,11.2, ,136, ,1.0, ,90.5, ,1.0, ,525,38.982581,-123.08928
2014-02-12,43,106,metric,95449,daily,10.0, ,16.9, ,3.8, ,8.2, ,1.22, ,0.1, ,88.0, ,95, ,66, ,10.8, ,104, ,1.1, ,103.5, ,1.2, ,525,38.982581,-123.08928
2014-02-13,44,106,metric,95449,daily,13.9, ,18.1, ,11.7,Y,12.5,Y,0.86, ,0.0, ,91.0,Y,95, ,82, ,11.6, ,79, ,1.4,Y,86.2, ,1.0, ,525,38.982581,-123.08928
2014-02-14,45,106,metric,95449,daily,14.7, ,18.3, ,11.9,Y,12.2,Y,1.26, ,0.2, ,85.0,Y,95, ,66, ,12.3, ,94, ,1.4,Y,103.1, ,1.2, ,525,38.982581,-123.08928
2014-02-15,46,106,metric,95449,daily,12.4, ,14.0, ,8.2, ,11.2, ,0.2, ,2.8, ,92.0, ,94, ,88, ,12.5, ,33, ,1.3, ,148.2, ,1.7, ,525,38.982581,-123.08928
2014-02-16,47,106,metric,95449,daily,8.9, ,17.7, ,2.6, ,4.8, ,2.28, ,0.2, ,76.0, ,95, ,40, ,11.8, ,190,R,0.9, ,118.1, ,1.4, ,525,38.982581,-123.08928
2014-02-17,48,106,metric,95449,daily,7.2, ,16.5, ,-0.5, ,3.7, ,2.41, ,0.0, ,78.0, ,94, ,51, ,11.1, ,183, ,0.8, ,150.8, ,1.7, ,525,38.982581,-123.08928
2014-02-18,49,106,metric,95449,daily,9.6, ,17.2, ,2.4, ,6.3, ,1.83, ,0.0, ,80.0, ,95, ,54, ,10.8, ,126, ,1.0, ,125.5, ,1.5, ,525,38.982581,-123.08928
2014-02-19,50,106,metric,95449,daily,10.4, ,16.3, ,4.4, ,5.4, ,2.67, ,1.1, ,71.0, ,94, ,49, ,11.2, ,202,R,0.9, ,188.2, ,2.2, ,525,38.982581,-123.08928
2014-02-20,51,106,metric,95449,daily,10.1, ,21.5, ,2.7, ,4.6, ,2.54, ,0.0, ,68.0, ,90, ,39, ,11.0, ,178, ,0.8, ,155.5, ,1.8, ,525,38.982581,-123.08928
2014-02-21,52,106,metric,95449,daily,10.0, ,21.7, ,0.7, ,4.7, ,2.85, ,0.0, ,70.0, ,94, ,37, ,11.0, ,209,R,0.9, ,119.1, ,1.4, ,525,38.982581,-123.08928
2014-02-22,53,106,metric,95449,daily,10.6, ,23.5, ,0.4, ,5.0, ,2.81, ,0.0, ,68.0, ,94, ,31, ,11.2, ,214,R,0.9, ,93.2, ,1.1, ,525,38.982581,-123.08928
2014-02-23,54,106,metric,95449,daily,10.2, ,22.9, ,0.3, ,4.7, ,2.94, ,0.0, ,69.0, ,94, ,33, ,11.3, ,216,R,0.9, ,99.4, ,1.2, ,525,38.982581,-123.08928
2014-02-24,55,106,metric,95449,daily,11.0, ,23.9, ,0.6, ,3.2, ,3.09, ,0.0, ,59.0, ,93, ,24, ,11.4, ,219,R,0.8, ,103.0, ,1.2, ,525,38.982581,-123.08928
