Date,Doy,Station,Standard,ZipCodes,Scope,Tavg,Tavg_Qc,Tmax,Tmax_Qc,Tmin,Tmin_Qc,Tdew,Tdew_Qc,ETo,ETo_Qc,Pr,Pr_Qc,RHavg,RHavg_Qc,RHmax,RHmax_Qc,RHmin,RHmin_Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,Rs,Rs_Qc,Ea,Ea_Qc,DayWindRun.Value,DayWindRun.Qc,u2,u2_Qc,Elev,Lat,Long
2004-01-01,1,148,metric,"95340, 95365, 95344, 95341, 95333",daily,7.1, ,7.9, ,6.6, ,5.3, ,0.21, ,0.0,R,88.0, ,90.0, ,78.0, ,11.5, ,0.0,R,0.9, ,126.1, ,1.5, ,200,37.314139,-120.3867
2004-01-02,2,148,metric,"95340, 95365, 95344, 95341, 95333",daily,8.1, ,12.5, ,0.9, ,5.8, ,0.74, ,1.5, ,86.0, ,95.0, ,73.0, ,11.9, ,111.0, ,0.9, ,136.6, ,1.6, ,200,37.314139,-120.3867
2004-01-03,3,148,metric,"95340, 95365, 95344, 95341, 95333",daily,3.8, ,9.8, ,-0.2, ,0.9, ,1.42, ,0.2, ,81.0, ,95.0, ,57.0, ,10.2, ,125.0, ,0.7, ,220.5, ,2.6, ,200,37.314139,-120.3867
2004-01-04,4,148,metric,"95340, 95365, 95344, 95341, 95333",daily,2.5, ,10.0, ,-3.5, ,-0.8, ,1.23, ,0.0, ,79.0, ,95.0, ,48.0, ,9.1, ,119.0, ,0.6, ,101.5, ,1.2, ,200,37.314139,-120.3867
2004-01-05,5,148,metric,"95340, 95365, 95344, 95341, 95333",daily,2.8, ,11.5, ,-2.5, ,0.2, ,1.21, ,0.1, ,83.0, ,95.0, ,55.0, ,8.9, ,121.0, ,0.6, ,95.6, ,1.1, ,200,37.314139,-120.3867
2004-01-06,6,148,metric,"95340, 95365, 95344, 95341, 95333",daily,4.7, ,9.0, ,-1.0, ,2.5, ,0.32, ,0.0, ,86.0, ,95.0, ,70.0, ,9.0, ,38.0, ,0.7, ,99.1, ,1.1, ,200,37.314139,-120.3867
2004-01-07,7,148,metric,"95340, 95365, 95344, 95341, 95333",daily,10.3, ,14.7, ,5.9, ,6.3, ,0.68, ,0.1, ,76.0, ,88.0, ,64.0, ,10.8, ,55.0, ,1.0, ,177.0, ,2.0, ,200,37.314139,-120.3867
2004-01-08,8,148,metric,"95340, 95365, 95344, 95341, 95333",daily,13.5,H,21.7, ,5.0, ,6.8, ,1.77, ,0.0, ,64.0, ,92.0,H,39.0,H,12.1,H,177.0,R,1.0, ,136.6, ,1.6, ,200,37.314139,-120.3867
2004-01-09,9,148,metric,"95340, 95365, 95344, 95341, 95333",daily,11.2, ,19.8, ,5.4, ,6.2, ,1.25, ,0.0, ,71.0, ,92.0, ,40.0, ,11.9, ,82.0, ,0.9, ,120.3, ,1.4, ,200,37.314139,-120.3867
2004-01-10,10,148,metric,"95340, 95365, 95344, 95341, 95333",daily,7.1, ,16.0, ,1.7, ,5.1, ,1.11, ,0.1, ,88.0, ,95.0, ,61.0, ,11.4, ,101.0, ,0.9, ,99.4, ,1.2, ,200,37.314139,-120.3867
2004-01-11,11,148,metric,"95340, 95365, 95344, 95341, 95333",daily,7.2, ,10.1, ,3.6, ,6.4, ,0.17, ,0.4, ,95.0, ,95.0, ,89.0, ,11.5, ,35.0, ,1.0, ,121.3, ,1.4, ,200,37.314139,-120.3867
2004-01-12,12,148,metric,"95340, 95365, 95344, 95341, 95333",daily,8.0,H,9.9, ,6.6, ,6.4, ,0.38,H,0.0,R,90.0, ,95.0,H,83.0,H,12.2,H,77.0,H,1.0,H,121.9,H,1.4,H,200,37.314139,-120.3867
2004-01-13,13,148,metric,"95340, 95365, 95344, 95341, 95333",daily,6.4, ,6.5, ,6.3, ,5.3, ,0.18, ,0.0,H,93.0, ,100.0, ,84.0, ,12.0, ,0.0,R,0.9, ,79.3,H,0.9,H,200,37.314139,-120.3867
2004-01-14,14,148,metric,"95340, 95365, 95344, 95341, 95333",daily,6.1, ,6.2, ,5.9, ,5.0, ,0.07, ,0.0, ,93.0, ,94.0, ,87.0, ,11.6, ,0.0,R,0.9, ,83.5, ,1.0, ,200,37.314139,-120.3867
2004-01-15,15,148,metric,"95340, 95365, 95344, 95341, 95333",daily,7.4, ,7.5, ,7.3, ,4.9, ,0.24, ,0.0,R,84.0, ,94.0, ,81.0, ,11.8, ,0.0,R,0.9, ,111.2, ,1.3, ,200,37.314139,-120.3867
2004-01-16,16,148,metric,"95340, 95365, 95344, 95341, 95333",daily,7.8, ,7.9, ,7.7, ,4.9, ,0.34, ,0.0, ,82.0, ,84.0, ,74.0, ,12.0, ,0.0,R,0.9, ,100.5, ,1.2, ,200,37.314139,-120.3867
2004-01-17,17,148,metric,"95340, 95365, 95344, 95341, 95333",daily,7.5, ,7.7, ,7.3, ,4.4, ,0.21, ,0.0, ,81.0, ,81.0, ,75.0, ,11.8, ,0.0,R,0.8, ,72.0, ,0.8, ,200,37.314139,-120.3867
2004-01-18,18,148,metric,"95340, 95365, 95344, 95341, 95333",daily,8.3, ,8.4, ,8.0, ,5.8, ,0.53, ,0.0, ,84.0, ,88.0, ,71.0, ,12.3, ,0.0,R,0.9, ,49.9, ,0.6, ,200,37.314139,-120.3867
2004-01-19,19,148,metric,"95340, 95365, 95344, 95341, 95333",daily,7.4, ,7.5, ,7.3, ,6.0, ,0.14, ,0.0, ,91.0, ,91.0, ,72.0, ,12.2, ,0.0,R,0.9, ,69.7, ,0.8, ,200,37.314139,-120.3867
2004-01-20,20,148,metric,"95340, 95365, 95344, 95341, 95333",daily,3.4, ,4.2,Y,2.4, ,2.5, ,0.19, ,0.0, ,94.0, ,94.0, ,84.0, ,11.7, ,0.0,R,0.7, ,67.2, ,0.8, ,200,37.314139,-120.3867
2004-01-21,21,148,metric,"95340, 95365, 95344, 95341, 95333",daily,6.3, ,13.5, ,-0.1, ,3.4, ,1.08, ,0.0,R,82.0, ,96.0, ,57.0, ,11.1, ,161.0,R,0.8, ,103.9, ,1.2, ,200,37.314139,-120.3867
2004-01-22,22,148,metric,"95340, 95365, 95344, 95341, 95333",daily,4.7, ,14.5, ,-2.2, ,2.6, ,1.46, ,0.2, ,86.0, ,96.0, ,59.0, ,10.2, ,130.0, ,0.7, ,82.4, ,1.0, ,200,37.314139,-120.3867
2004-01-23,23,148,metric,"95340, 95365, 95344, 95341, 95333",daily,6.6, ,13.0, ,0.0, ,4.7, ,0.95, ,0.1,R,88.0, ,96.0, ,69.0, ,10.5, ,148.0, ,0.9, ,96.9, ,1.1, ,200,37.314139,-120.3867
2004-01-24,24,148,metric,"95340, 95365, 95344, 95341, 95333",daily,5.9, ,9.5, ,2.4, ,4.7, ,0.25, ,2.4, ,92.0, ,96.0, ,80.0, ,10.7, ,39.0, ,0.9, ,105.8, ,1.2, ,200,37.314139,-120.3867
2004-01-25,25,148,metric,"95340, 95365, 95344, 95341, 95333",daily,7.1, ,12.9, ,0.3, ,4.2, ,1.49, ,0.2, ,82.0, ,95.0, ,49.0, ,11.1, ,110.0, ,0.8, ,174.5, ,2.0, ,200,37.314139,-120.3867
2004-01-26,26,148,metric,"95340, 95365, 95344, 95341, 95333",daily,8.7, ,11.0, ,0.0, ,5.1, ,0.65, ,0.0,R,78.0, ,96.0, ,65.0, ,10.7, ,84.0, ,0.9, ,124.8, ,1.4, ,200,37.314139,-120.3867
2004-01-27,27,148,metric,"95340, 95365, 95344, 95341, 95333",daily,9.3, ,12.9, ,4.3, ,5.9, ,0.59, ,7.5, ,80.0, ,94.0, ,66.0, ,11.3, ,46.0, ,0.9, ,155.2, ,1.8, ,200,37.314139,-120.3867
2004-01-28,28,148,metric,"95340, 95365, 95344, 95341, 95333",daily,7.3, ,12.0, ,2.6, ,5.9, ,0.36, ,0.1, ,91.0, ,95.0, ,77.0, ,11.3, ,45.0, ,0.9, ,143.2, ,1.7, ,200,37.314139,-120.3867
2004-01-29,29,148,metric,"95340, 95365, 95344, 95341, 95333",daily,9.4, ,13.8, ,0.0, ,5.5, ,0.99, ,0.0,R,76.0, ,95.0, ,62.0, ,12.2, ,115.0, ,0.9, ,82.9, ,1.0, ,200,37.314139,-120.3867
2004-01-30,30,148,metric,"95340, 95365, 95344, 95341, 95333",daily,8.1, ,14.4, ,1.5, ,5.3, ,1.23, ,0.1, ,83.0, ,95.0, ,66.0, ,11.3, ,99.0, ,0.9, ,147.2, ,1.7, ,200,37.314139,-120.3867
2004-01-31,31,148,metric,"95340, 95365, 95344, 95341, 95333",daily,7.3, ,12.8, ,2.1, ,1.7, ,2.18, ,0.0, ,68.0, ,85.0, ,38.0, ,11.4, ,154.0, ,0.7, ,285.1, ,3.3, ,200,37.314139,-120.3867
2004-02-01,32,148,metric,"95340, 95365, 95344, 95341, 95333",daily,7.0, ,12.3, ,-0.5, ,3.2, ,0.9, ,0.0,H,77.0, ,92.0, ,57.0, ,10.7, ,75.0, ,0.8, ,141.1,H,1.6,H,200,37.314139,-120.3867
2004-02-02,33,148,metric,"95340, 95365, 95344, 95341, 95333",daily,8.7, ,13.2, ,6.1, ,5.1, ,0.73, ,18.7, ,78.0, ,92.0, ,48.0, ,11.4, ,32.0, ,0.9, ,269.7, ,3.1, ,200,37.314139,-120.3867
2004-02-03,34,148,metric,"95340, 95365, 95344, 95341, 95333",daily,7.6, ,11.0, ,5.6, ,5.8, ,0.47, ,4.4, ,88.0, ,94.0, ,80.0, ,11.4, ,60.0, ,0.9, ,143.9, ,1.7, ,200,37.314139,-120.3867
2004-02-04,35,148,metric,"95340, 95365, 95344, 95341, 95333",daily,7.5, ,12.0, ,2.4, ,5.4, ,1.28, ,0.0, ,86.0, ,95.0, ,70.0, ,11.5, ,112.0, ,0.9, ,182.3, ,2.1, ,200,37.314139,-120.3867
2004-02-05,36,148,metric,"95340, 95365, 95344, 95341, 95333",daily,6.1, ,14.4, ,-0.6, ,3.7, ,1.55, ,0.1, ,85.0, ,96.0, ,61.0, ,10.6, ,140.0, ,0.8, ,89.4, ,1.0, ,200,37.314139,-120.3867
2004-02-06,37,148,metric,"95340, 95365, 95344, 95341, 95333",daily,8.5, ,17.2, ,0.6, ,4.4, ,1.75, ,0.3, ,75.0, ,95.0, ,45.0, ,10.9, ,131.0, ,0.8, ,131.8, ,1.5, ,200,37.314139,-120.3867
2004-02-07,38,148,metric,"95340, 95365, 95344, 95341, 95333",daily,8.2, ,14.1, ,1.6, ,4.2, ,2.15, ,0.1, ,76.0, ,95.0, ,50.0, ,11.7, ,147.0, ,0.8, ,290.9, ,3.4, ,200,37.314139,-120.3867
2004-02-08,39,148,metric,"95340, 95365, 95344, 95341, 95333",daily,5.8, ,14.8, ,-1.1, ,2.9, ,1.83, ,0.0, ,82.0, ,96.0, ,56.0, ,10.7, ,162.0, ,0.8, ,86.7, ,1.0, ,200,37.314139,-120.3867
2004-02-09,40,148,metric,"95340, 95365, 95344, 95341, 95333",daily,6.0, ,15.4, ,-1.5, ,2.7, ,2.08, ,0.1, ,79.0, ,96.0, ,49.0, ,10.4, ,164.0, ,0.7, ,137.1, ,1.6, ,200,37.314139,-120.3867
2004-02-10,41,148,metric,"95340, 95365, 95344, 95341, 95333",daily,6.2, ,17.2, ,-1.8, ,1.4, ,2.1, ,0.2, ,71.0, ,95.0, ,38.0, ,10.4, ,173.0, ,0.7, ,90.5, ,1.0, ,200,37.314139,-120.3867
2004-02-11,42,148,metric,"95340, 95365, 95344, 95341, 95333",daily,6.9, ,18.0, ,-1.5, ,2.2, ,2.15, ,0.1, ,72.0, ,95.0, ,38.0, ,10.4, ,171.0, ,0.7, ,84.8, ,1.0, ,200,37.314139,-120.3867
2004-02-12,43,148,metric,"95340, 95365, 95344, 95341, 95333",daily,8.1, ,19.5, ,-1.4, ,1.9, ,2.48, ,0.1, ,65.0, ,96.0, ,30.0, ,10.5, ,175.0, ,0.7, ,108.8, ,1.3, ,200,37.314139,-120.3867
2004-02-13,44,148,metric,"95340, 95365, 95344, 95341, 95333",daily,11.0, ,18.6, ,2.8, ,-0.2, ,2.08, ,0.0, ,46.0, ,84.0, ,22.0, ,11.0, ,91.0, ,0.6, ,180.5, ,2.1, ,200,37.314139,-120.3867
2004-02-14,45,148,metric,"95340, 95365, 95344, 95341, 95333",daily,9.9, ,18.7, ,1.4, ,3.4, ,2.22, ,0.0, ,64.0, ,92.0, ,33.0, ,11.7, ,163.0, ,0.8, ,92.8, ,1.1, ,200,37.314139,-120.3867
